656,907,Paragon,Karta,2023-10-25
657,516,Rachunek,Przelew,2020-07-15
658,785,Rachunek,Gotówka,2023-11-21
659,789,Rachunek,Gotówka,2023-04-25
660,72,Paragon,Karta,2021-08-03
661,789,Rachunek,Karta,2021-04-13
662,405,Faktura,Karta,2022-04-12
663,748,Paragon,Karta,2023-12-25
664,267,Rachunek,Karta,2019-06-17
665,81,Faktura,Gotówka,2019-11-09
666,492,Rachunek,Przelew,2021-02-25
667,901,Faktura,Przelew,2022-12-12
668,399,Paragon,Karta,2019-11-24
669,336,Rachunek,Karta,2020-10-22
670,283,Faktura,Przelew,2023-09-10
671,491,Paragon,Przelew,2018-12-21
672,259,Rachunek,Gotówka,2023-03-08
673,614,Rachunek,Gotówka,2023-03-25
674,338,Rachunek,Przelew,2022-10-14
675,36,Paragon,Karta,2023-01-31
676,889,Paragon,Przelew,2022-07-25
677,548,Paragon,Gotówka,2020-03-18
678,199,Faktura,Przelew,2020-02-05
679,833,Rachunek,Gotówka,2018-09-23
680,297,Rachunek,Gotówka,2022-04-16
681,356,Rachunek,Gotówka,2023-01-18
682,370,Rachunek,Gotówka,2022-06-10
683,24,Paragon,Gotówka,2020-10-29
684,477,Paragon,Karta,2021-06-12
685,190,Rachunek,Karta,2018-03-06
686,401,Paragon,Gotówka,2021-01-19
687,755,Rachunek,Gotówka,2019-07-18
688,620,Faktura,Gotówka,2022-11-11
689,111,Paragon,Karta,2023-06-27
690,131,Faktura,Karta,2021-03-30
691,128,Paragon,Przelew,2018-07-05
692,257,Faktura,Karta,2022-07-16
693,551,Rachunek,Karta,2018-04-18
694,967,Paragon,Przelew,2021-03-28
695,625,Rachunek,Gotówka,2022-04-16
696,964,Paragon,Gotówka,2020-07-10
697,89,Faktura,Przelew,2021-11-04
698,708,Paragon,Przelew,2022-06-04
699,947,Faktura,Gotówka,2021-03-16
700,390,Faktura,Gotówka,2019-12-21
701,268,Rachunek,Gotówka,2022-05-04
702,89,Faktura,Karta,2019-09-05
703,866,Paragon,Gotówka,2018-02-02
704,694,Faktura,Przelew,2021-05-01
705,334,Paragon,Przelew,2019-08-09
706,260,Faktura,Karta,2023-02-06
707,321,Faktura,Przelew,2018-01-09
708,1,Paragon,Gotówka,2023-06-02
709,6,Faktura,Gotówka,2018-06-27
710,829,Rachunek,Przelew,2022-11-27
711,628,Paragon,Karta,2022-06-11
712,483,Faktura,Gotówka,2023-12-12
713,872,Paragon,Przelew,2019-08-06
714,227,Paragon,Przelew,2020-04-18
715,769,Faktura,Przelew,2023-07-12
716,321,Faktura,Gotówka,2022-03-24
717,659,Rachunek,Przelew,2021-05-01
718,635,Rachunek,Gotówka,2019-04-06
719,624,Paragon,Przelew,2018-10-10
720,210,Rachunek,Karta,2019-11-10
721,908,Faktura,Karta,2022-10-27
722,462,Paragon,Przelew,2019-05-31
723,856,Paragon,Gotówka,2019-01-29
724,663,Rachunek,Gotówka,2023-06-17
725,419,Paragon,Karta,2021-09-07
726,241,Paragon,Gotówka,2020-10-12
727,100,Faktura,Gotówka,2023-06-07
728,96,Rachunek,Karta,2022-12-22
729,666,Paragon,Gotówka,2023-05-02
730,445,Paragon,Karta,2022-03-31
731,103,Rachunek,Karta,2020-01-16
732,248,Rachunek,Przelew,2022-06-29
733,515,Paragon,Przelew,2021-06-24
734,271,Paragon,Przelew,2018-01-31
735,742,Faktura,Karta,2022-11-02
736,918,Faktura,Przelew,2020-05-01
737,593,Faktura,Karta,2020-12-15
738,111,Paragon,Przelew,2020-09-05
739,653,Paragon,Gotówka,2022-11-15
740,884,Faktura,Gotówka,2023-10-21
741,355,Paragon,Gotówka,2022-03-12
742,139,Faktura,Karta,2023-04-16
743,510,Paragon,Przelew,2018-06-23
744,66,Rachunek,Karta,2022-05-19
745,495,Faktura,Przelew,2019-01-09
746,827,Rachunek,Gotówka,2021-02-19
747,712,Rachunek,Przelew,2021-02-17
748,402,Paragon,Karta,2023-09-02
749,891,Rachunek,Przelew,2020-01-07
750,797,Paragon,Przelew,2020-06-17
751,148,Faktura,Karta,2020-12-22
752,595,Faktura,Gotówka,2021-04-04
753,212,Rachunek,Karta,2023-05-09
754,761,Faktura,Przelew,2021-06-12
755,383,Faktura,Przelew,2023-08-28
756,25,Rachunek,Przelew,2021-06-14
757,289,Paragon,Przelew,2019-06-13
758,563,Paragon,Przelew,2020-09-10
759,13,Faktura,Przelew,2019-06-03
760,449,Faktura,Przelew,2019-01-26
761,214,Rachunek,Karta,2018-05-17
762,782,Rachunek,Gotówka,2022-07-20
763,874,Paragon,Karta,2023-09-24
764,39,Paragon,Przelew,2018-11-12
765,372,Faktura,Przelew,2020-06-15
766,493,Faktura,Gotówka,2018-10-28
767,521,Rachunek,Przelew,2020-02-09
768,42,Paragon,Karta,2021-06-03
769,885,Faktura,Przelew,2021-02-16
770,602,Paragon,Karta,2020-08-06
771,399,Paragon,Gotówka,2022-04-21
772,236,Rachunek,Gotówka,2021-09-08
773,219,Paragon,Gotówka,2018-06-16
774,426,Paragon,Przelew,2018-10-23
775,511,Paragon,Karta,2018-07-06
776,789,Rachunek,Przelew,2022-03-17
777,280,Faktura,Przelew,2020-05-19
778,517,Faktura,Karta,2019-09-01
779,549,Paragon,Gotówka,2022-07-01
780,975,Paragon,Gotówka,2018-02-14
781,141,Rachunek,Przelew,2022-08-23
782,976,Paragon,Gotówka,2021-09-28
783,453,Paragon,Karta,2018-12-19
784,849,Paragon,Karta,2020-02-22
785,637,Paragon,Przelew,2019-06-15
786,700,Faktura,Gotówka,2021-04-06
787,500,Faktura,Gotówka,2022-02-06
788,927,Rachunek,Karta,2019-01-29
789,513,Rachunek,Przelew,2019-08-27
790,582,Paragon,Karta,2023-05-18
791,588,Rachunek,Przelew,2019-09-19
792,190,Faktura,Karta,2021-10-07
793,212,Paragon,Gotówka,2021-12-15
794,719,Paragon,Przelew,2021-08-22
795,915,Rachunek,Gotówka,2020-08-01
796,978,Faktura,Gotówka,2022-09-11
797,215,Rachunek,Gotówka,2020-12-13
798,804,Paragon,Gotówka,2019-03-12
799,290,Faktura,Gotówka,2018-11-30
800,330,Faktura,Gotówka,2023-11-09
801,20,Paragon,Gotówka,2018-06-26
802,61,Paragon,Karta,2019-08-21
803,7,Rachunek,Karta,2020-11-10
804,832,Paragon,Przelew,2020-05-21
805,836,Paragon,Karta,2018-07-03
806,528,Rachunek,Karta,2020-04-21
807,45,Rachunek,Karta,2019-11-16
808,476,Paragon,Gotówka,2019-12-28
809,899,Faktura,Gotówka,2021-06-10
810,182,Faktura,Gotówka,2020-12-20
811,361,Rachunek,Gotówka,2023-11-30
812,912,Faktura,Przelew,2019-08-15
813,745,Rachunek,Karta,2020-01-03
814,642,Paragon,Karta,2023-08-01
815,53,Faktura,Gotówka,2023-06-13
816,892,Paragon,Gotówka,2019-07-15
817,721,Faktura,Przelew,2018-05-09
818,799,Paragon,Przelew,2019-10-31
819,152,Paragon,Karta,2020-10-19
820,873,Paragon,Karta,2019-05-07
821,756,Paragon,Karta,2022-04-22
822,401,Paragon,Karta,2021-05-19
823,898,Rachunek,Karta,2022-01-24
824,567,Paragon,Gotówka,2019-04-29
825,525,Rachunek,Gotówka,2023-09-11
826,105,Paragon,Gotówka,2021-09-15
827,729,Faktura,Karta,2021-04-24
828,129,Faktura,Gotówka,2019-03-22
829,876,Faktura,Przelew,2021-04-13
830,99,Paragon,Przelew,2020-08-14
831,985,Rachunek,Karta,2018-02-22
832,894,Paragon,Karta,2022-01-10
833,957,Faktura,Gotówka,2023-08-20
834,433,Faktura,Przelew,2021-04-12
835,382,Faktura,Przelew,2022-12-10
836,833,Paragon,Karta,2018-06-17
837,368,Rachunek,Karta,2020-11-16
838,975,Faktura,Przelew,2021-06-30
839,378,Paragon,Karta,2020-01-29
840,336,Rachunek,Przelew,2021-06-03
841,641,Faktura,Karta,2023-06-03
842,863,Paragon,Karta,2021-12-01
843,75,Paragon,Przelew,2020-08-30
844,238,Rachunek,Przelew,2018-03-09
845,423,Faktura,Przelew,2018-12-09
846,654,Rachunek,Gotówka,2019-11-06
847,540,Faktura,Karta,2019-11-04
848,26,Faktura,Przelew,2020-01-11
849,847,Paragon,Przelew,2019-11-29
850,427,Paragon,Karta,2018-12-30
851,361,Rachunek,Przelew,2018-04-11
852,448,Faktura,Przelew,2020-10-04
853,369,Faktura,Przelew,2019-11-15
854,204,Paragon,Gotówka,2019-01-08
855,934,Rachunek,Przelew,2022-12-05
856,981,Paragon,Karta,2020-10-17
857,631,Rachunek,Karta,2023-04-03
858,706,Faktura,Gotówka,2018-06-21
859,207,Paragon,Przelew,2020-07-23
860,173,Paragon,Przelew,2021-02-27
861,499,Rachunek,Przelew,2019-06-22
862,658,Rachunek,Karta,2022-01-20
863,158,Paragon,Karta,2022-04-21
864,231,Rachunek,Karta,2020-03-14
865,40,Paragon,Karta,2019-09-12
866,581,Paragon,Karta,2019-05-21
867,970,Rachunek,Karta,2023-03-07
868,781,Rachunek,Karta,2018-02-24
869,286,Faktura,Gotówka,2019-05-22
870,143,Faktura,Gotówka,2023-08-25
871,693,Rachunek,Karta,2019-01-09
872,959,Paragon,Karta,2019-12-26
873,712,Faktura,Karta,2023-01-04
874,521,Paragon,Karta,2019-10-01
875,308,Faktura,Karta,2021-08-02
876,591,Paragon,Karta,2023-09-16
877,48,Rachunek,Przelew,2022-10-26
878,945,Rachunek,Przelew,2023-10-06
879,192,Faktura,Karta,2021-10-02
880,709,Faktura,Przelew,2023-07-25
881,551,Rachunek,Karta,2022-06-10
882,871,Paragon,Przelew,2018-02-17
883,305,Paragon,Karta,2023-05-05
884,386,Paragon,Karta,2022-06-25
885,16,Rachunek,Gotówka,2020-12-12
886,792,Paragon,Przelew,2019-02-28
887,768,Rachunek,Karta,2021-06-25
888,983,Paragon,Karta,2019-12-31
889,164,Rachunek,Karta,2021-05-05
890,372,Rachunek,Gotówka,2022-12-13
891,850,Faktura,Przelew,2021-08-12
892,709,Rachunek,Gotówka,2019-08-20
893,613,Rachunek,Przelew,2020-03-31
894,914,Rachunek,Gotówka,2021-10-01
895,746,Faktura,Karta,2023-08-17
896,452,Faktura,Przelew,2020-05-06
897,230,Rachunek,Gotówka,2021-04-07
898,913,Faktura,Karta,2023-01-12
899,141,Rachunek,Gotówka,2022-09-30
900,838,Paragon,Przelew,2023-07-26
901,750,Faktura,Przelew,2021-09-30
902,22,Faktura,Przelew,2018-03-25
903,486,Rachunek,Przelew,2020-11-27
904,555,Paragon,Karta,2022-10-14
905,634,Paragon,Karta,2018-01-05
906,195,Paragon,Przelew,2020-10-06
907,986,Rachunek,Karta,2020-10-28
908,229,Paragon,Przelew,2023-12-07
909,571,Paragon,Przelew,2023-02-22
910,140,Rachunek,Karta,2019-10-08
911,371,Rachunek,Przelew,2023-03-06
912,476,Faktura,Karta,2022-05-22
913,986,Faktura,Przelew,2023-04-23
914,267,Rachunek,Karta,2021-05-29
915,775,Faktura,Karta,2023-08-07
916,41,Paragon,Karta,2023-07-01
917,49,Rachunek,Przelew,2020-07-01
918,347,Faktura,Gotówka,2018-07-15
919,624,Rachunek,Karta,2019-09-08
920,205,Paragon,Karta,2022-03-03
921,603,Rachunek,Karta,2021-01-14
922,334,Rachunek,Karta,2022-01-15
923,84,Faktura,Karta,2022-11-14
924,649,Rachunek,Karta,2023-03-14
925,897,Paragon,Karta,2019-10-19
926,377,Faktura,Karta,2023-05-01
927,68,Paragon,Przelew,2019-10-16
928,53,Paragon,Karta,2021-08-27
929,101,Paragon,Karta,2023-09-21
930,61,Paragon,Przelew,2023-02-26
931,647,Rachunek,Karta,2020-09-01
932,83,Paragon,Gotówka,2023-12-25
933,769,Rachunek,Karta,2023-07-09
934,990,Faktura,Gotówka,2021-05-02
935,174,Paragon,Przelew,2022-12-14
936,483,Rachunek,Karta,2022-12-25
937,615,Paragon,Karta,2021-04-11
938,774,Faktura,Karta,2018-06-14
939,959,Faktura,Przelew,2019-11-18
940,24,Paragon,Gotówka,2019-07-02
941,864,Rachunek,Karta,2020-08-14
942,712,Paragon,Przelew,2018-02-06
943,820,Paragon,Gotówka,2021-02-28
944,15,Paragon,Karta,2021-04-18
945,151,Faktura,Karta,2022-01-31
946,135,Paragon,Karta,2022-12-20
947,948,Faktura,Przelew,2022-09-08
948,381,Paragon,Przelew,2022-04-02
949,133,Paragon,Karta,2023-01-18
950,975,Paragon,Przelew,2021-08-12
951,343,Rachunek,Przelew,2023-07-16
952,431,Paragon,Karta,2023-01-16
953,581,Faktura,Gotówka,2020-02-13
954,441,Paragon,Karta,2021-03-02
955,644,Rachunek,Gotówka,2020-05-11
956,361,Paragon,Karta,2021-07-03
957,879,Faktura,Karta,2023-03-08
958,945,Faktura,Gotówka,2021-02-21
959,60,Paragon,Karta,2023-10-06
960,914,Paragon,Przelew,2019-02-03
961,847,Paragon,Gotówka,2023-08-26
962,434,Faktura,Karta,2023-03-27
963,318,Rachunek,Gotówka,2018-11-13
964,373,Paragon,Karta,2020-05-03
965,197,Paragon,Przelew,2021-08-30
966,38,Faktura,Karta,2019-05-10
967,787,Faktura,Przelew,2022-03-09
968,416,Rachunek,Karta,2021-11-04
969,941,Faktura,Karta,2022-01-11
970,600,Rachunek,Gotówka,2020-10-08
971,386,Rachunek,Gotówka,2022-06-21
972,998,Faktura,Przelew,2019-10-04
973,647,Paragon,Przelew,2019-08-03
974,748,Faktura,Gotówka,2022-10-08
975,436,Paragon,Przelew,2022-07-02
976,631,Rachunek,Karta,2020-07-06
977,966,Paragon,Gotówka,2019-03-13
978,612,Paragon,Gotówka,2018-11-26
979,614,Paragon,Przelew,2023-04-18
980,524,Rachunek,Gotówka,2018-02-19
981,851,Rachunek,Gotówka,2021-01-19
982,323,Paragon,Gotówka,2019-09-17
983,148,Paragon,Karta,2020-11-05
984,62,Faktura,Przelew,2021-08-03
985,808,Rachunek,Karta,2018-11-01
986,460,Rachunek,Karta,2023-02-26
987,418,Rachunek,Przelew,2022-01-30
988,758,Rachunek,Gotówka,2022-03-02
989,471,Faktura,Karta,2020-06-07
990,434,Paragon,Gotówka,2020-04-18
991,275,Faktura,Gotówka,2018-01-24
992,764,Faktura,Przelew,2022-05-01
993,347,Paragon,Gotówka,2020-06-07
994,894,Faktura,Karta,2023-08-25
995,140,Faktura,Przelew,2021-07-17
996,554,Rachunek,Karta,2023-02-23
997,812,Rachunek,Gotówka,2020-11-27
998,78,Faktura,Przelew,2018-08-21
999,743,Faktura,Gotówka,2020-08-07
1000,480,Paragon,Gotówka,2020-10-07
