375,316,445,387,Typ Naprawy 2,2021-03-21,2023-03-24,12985.11
376,171,383,448,Typ Naprawy 6,2019-02-23,2022-03-25,12504.92
377,508,396,730,Typ Naprawy 11,2020-03-17,2021-04-24,6830.40
378,301,64,325,Typ Naprawy 16,2018-02-16,2019-03-23,3916.06
379,989,44,37,Typ Naprawy 7,2019-01-13,2021-01-19,12820.04
380,487,153,746,Typ Naprawy 12,2018-02-11,2023-04-21,13287.50
381,106,262,127,Typ Naprawy 19,2023-01-10,2024-04-12,1436.89
382,568,55,753,Typ Naprawy 15,2019-03-25,2023-04-26,7589.33
383,671,375,452,Typ Naprawy 6,2023-02-01,2024-03-15,4077.03
384,376,135,538,Typ Naprawy 8,2021-03-03,2021-04-16,5272.96
385,334,108,572,Typ Naprawy 8,2018-03-17,2021-04-20,12628.60
386,503,467,955,Typ Naprawy 3,2018-01-04,2020-01-09,11501.79
387,668,224,114,Typ Naprawy 12,2021-04-17,2023-05-20,9616.50
388,346,2,925,Typ Naprawy 13,2022-03-22,2022-03-25,1849.33
389,93,59,746,Typ Naprawy 14,2018-02-03,2021-04-17,5096.07
390,246,10,250,Typ Naprawy 4,2022-03-14,2023-04-25,13269.31
391,420,84,319,Typ Naprawy 20,2023-02-18,2024-04-20,9207.25
392,362,490,294,Typ Naprawy 17,2018-02-14,2020-04-23,9323.20
393,228,287,92,Typ Naprawy 4,2022-01-24,2023-02-24,11260.34
394,374,263,135,Typ Naprawy 3,2018-02-25,2021-03-26,627.94
395,629,80,93,Typ Naprawy 15,2021-01-12,2023-02-25,8418.30
396,805,407,150,Typ Naprawy 10,2022-02-05,2022-04-19,2588.26
397,528,227,358,Typ Naprawy 16,2020-03-18,2021-03-20,13339.34
398,767,85,70,Typ Naprawy 11,2020-04-15,2021-05-24,6215.61
399,332,445,837,Typ Naprawy 16,2021-04-04,2022-05-19,3352.20
400,500,436,250,Typ Naprawy 13,2019-02-09,2023-02-25,5823.63
401,245,144,672,Typ Naprawy 12,2022-02-24,2022-04-25,7861.26
402,580,492,710,Typ Naprawy 20,2018-04-10,2018-05-23,1741.56
403,947,67,305,Typ Naprawy 20,2023-01-13,2024-04-23,6521.64
404,139,30,900,Typ Naprawy 8,2018-02-24,2018-02-25,2100.79
405,594,331,299,Typ Naprawy 12,2018-03-23,2021-03-25,4430.35
406,504,480,971,Typ Naprawy 17,2020-02-24,2022-02-24,14758.09
407,148,79,115,Typ Naprawy 13,2023-04-10,2024-05-12,8615.20
408,754,297,917,Typ Naprawy 2,2019-02-12,2020-03-21,14140.11
409,404,24,794,Typ Naprawy 2,2019-04-16,2021-05-20,1128.59
410,881,328,530,Typ Naprawy 12,2018-04-14,2023-05-14,9380.50
411,806,271,373,Typ Naprawy 9,2022-04-04,2022-05-14,11649.58
412,491,445,442,Typ Naprawy 12,2021-02-24,2023-03-25,5595.36
413,553,108,491,Typ Naprawy 17,2018-02-04,2019-03-17,1269.10
414,106,240,997,Typ Naprawy 16,2021-03-22,2022-03-25,3584.11
415,336,389,794,Typ Naprawy 8,2021-03-07,2022-04-09,8255.96
416,198,213,404,Typ Naprawy 11,2020-01-16,2021-04-17,4705.46
417,824,138,727,Typ Naprawy 6,2020-03-03,2021-04-19,9574.21
418,109,375,512,Typ Naprawy 1,2018-03-04,2023-04-15,9119.49
419,59,135,588,Typ Naprawy 17,2023-02-01,2024-02-07,12793.67
420,850,443,220,Typ Naprawy 8,2019-02-04,2023-02-04,10293.59
421,87,23,800,Typ Naprawy 1,2020-04-04,2020-05-24,12899.62
422,184,343,4,Typ Naprawy 18,2019-02-23,2020-02-25,13366.62
423,76,297,934,Typ Naprawy 18,2019-02-22,2022-02-22,4141.60
424,149,231,743,Typ Naprawy 8,2018-03-24,2020-03-25,7452.92
425,955,332,474,Typ Naprawy 17,2018-02-20,2023-02-22,2781.97
426,192,298,562,Typ Naprawy 4,2021-02-25,2021-04-26,6383.40
427,345,15,20,Typ Naprawy 1,2023-01-02,2024-02-15,5065.15
428,966,429,431,Typ Naprawy 4,2019-03-07,2021-03-24,10495.49
429,950,395,477,Typ Naprawy 5,2018-03-18,2023-04-24,223.23
430,108,169,218,Typ Naprawy 1,2020-01-24,2021-03-24,4256.19
431,746,234,321,Typ Naprawy 16,2020-04-12,2020-05-15,9001.71
432,17,211,3,Typ Naprawy 2,2021-03-14,2022-04-20,13510.32
433,838,410,952,Typ Naprawy 6,2023-02-03,2024-02-14,5887.75
434,556,278,452,Typ Naprawy 19,2021-01-01,2021-02-25,12418.98
435,932,497,625,Typ Naprawy 16,2019-03-19,2019-03-21,8961.70
436,290,420,369,Typ Naprawy 17,2019-04-22,2023-05-24,4502.66
437,442,300,169,Typ Naprawy 17,2022-03-03,2023-03-14,14936.34
438,810,478,263,Typ Naprawy 14,2018-02-13,2019-04-25,14136.48
439,33,69,936,Typ Naprawy 11,2020-02-10,2021-04-25,3300.36
440,558,450,808,Typ Naprawy 1,2023-03-24,2024-03-24,12858.70
441,593,360,132,Typ Naprawy 4,2022-04-09,2023-05-22,4762.76
442,640,404,937,Typ Naprawy 20,2018-04-01,2021-05-13,2329.98
443,795,476,849,Typ Naprawy 4,2021-03-05,2023-04-16,9543.75
444,927,336,883,Typ Naprawy 19,2019-01-05,2023-04-17,3410.40
445,173,464,793,Typ Naprawy 15,2018-03-02,2018-04-08,5066.06
446,914,149,143,Typ Naprawy 17,2023-03-24,2024-04-25,5838.18
447,370,222,754,Typ Naprawy 6,2019-04-12,2019-05-15,5724.05
448,847,131,803,Typ Naprawy 4,2021-04-20,2022-05-20,4049.75
449,645,169,338,Typ Naprawy 20,2018-02-05,2018-04-25,9514.19
450,189,321,966,Typ Naprawy 11,2021-03-11,2021-03-18,9078.11
451,27,98,623,Typ Naprawy 2,2021-03-15,2021-03-17,9224.98
452,383,413,692,Typ Naprawy 16,2022-02-07,2023-03-25,11956.07
453,946,92,269,Typ Naprawy 10,2021-03-18,2022-04-22,2334.07
454,664,1,152,Typ Naprawy 10,2019-04-22,2019-05-22,14222.42
455,11,50,414,Typ Naprawy 18,2020-03-20,2020-03-24,3972.44
456,561,483,203,Typ Naprawy 18,2019-01-04,2021-04-05,5791.35
457,260,172,422,Typ Naprawy 17,2022-04-03,2023-05-10,8097.72
458,266,9,75,Typ Naprawy 14,2020-03-13,2020-04-18,10739.22
459,500,333,395,Typ Naprawy 5,2023-01-18,2024-03-23,476.51
460,482,493,798,Typ Naprawy 5,2019-02-15,2021-02-23,11233.96
461,733,253,48,Typ Naprawy 15,2020-02-16,2020-04-16,5919.13
462,941,300,663,Typ Naprawy 3,2019-03-23,2022-04-24,12017.91
463,895,188,436,Typ Naprawy 7,2019-03-25,2022-04-26,14071.45
464,604,188,454,Typ Naprawy 13,2023-03-02,2024-03-03,10790.60
465,102,61,253,Typ Naprawy 1,2019-01-23,2019-03-25,3742.35
466,130,90,31,Typ Naprawy 9,2018-03-10,2023-03-17,13328.43
467,929,76,542,Typ Naprawy 7,2022-04-16,2022-05-24,7440.64
468,379,171,153,Typ Naprawy 2,2023-03-20,2024-03-21,2871.10
469,48,29,42,Typ Naprawy 1,2018-04-11,2019-05-15,9639.24
470,685,470,850,Typ Naprawy 14,2020-03-10,2023-03-14,1029.46
471,834,131,313,Typ Naprawy 4,2023-04-05,2024-05-16,14892.68
472,55,163,667,Typ Naprawy 20,2018-04-07,2022-05-15,1060.38
473,428,263,240,Typ Naprawy 3,2023-01-19,2024-03-22,2086.24
474,579,173,786,Typ Naprawy 14,2020-01-25,2021-03-26,1386.87
475,35,337,441,Typ Naprawy 5,2020-02-16,2022-03-21,2758.78
476,594,392,637,Typ Naprawy 12,2021-03-25,2021-03-26,10367.25
477,262,394,648,Typ Naprawy 18,2018-03-15,2019-04-16,8647.48
478,337,485,974,Typ Naprawy 2,2021-01-01,2022-02-20,902.59
479,719,456,389,Typ Naprawy 1,2022-03-04,2023-04-13,11188.49
480,282,427,702,Typ Naprawy 3,2019-02-21,2022-04-22,9792.48
481,534,498,254,Typ Naprawy 5,2019-02-23,2020-02-24,7628.44
482,647,9,779,Typ Naprawy 11,2021-04-10,2023-05-24,9628.32
483,564,482,461,Typ Naprawy 18,2020-01-10,2023-01-20,12511.74
484,218,330,851,Typ Naprawy 9,2018-02-23,2020-04-23,7793.51
485,721,88,489,Typ Naprawy 10,2020-04-07,2022-05-11,533.81
486,685,453,64,Typ Naprawy 7,2020-04-03,2020-05-15,9953.45
487,523,102,983,Typ Naprawy 4,2022-04-04,2023-05-04,1637.88
488,780,38,338,Typ Naprawy 7,2019-03-07,2020-03-22,6285.63
489,143,384,944,Typ Naprawy 14,2022-02-02,2022-03-10,14588.02
490,140,465,706,Typ Naprawy 1,2020-02-13,2020-02-24,2749.23
491,342,367,761,Typ Naprawy 17,2021-04-04,2022-05-18,6973.18
492,906,215,979,Typ Naprawy 8,2018-01-14,2018-03-17,14258.80
493,93,157,472,Typ Naprawy 9,2018-01-06,2021-04-11,10647.82
494,33,251,93,Typ Naprawy 13,2022-02-19,2022-02-23,12559.03
495,697,320,149,Typ Naprawy 7,2023-04-16,2024-05-19,907.14
496,245,221,305,Typ Naprawy 1,2023-04-22,2024-05-25,6245.62
497,805,298,317,Typ Naprawy 11,2021-01-09,2021-03-20,7080.95
498,134,473,622,Typ Naprawy 3,2020-04-18,2023-05-23,10404.09
499,252,139,713,Typ Naprawy 2,2020-02-24,2020-03-25,9274.09
500,278,365,844,Typ Naprawy 12,2019-03-14,2019-04-20,11433.13
501,372,251,727,Typ Naprawy 20,2022-02-15,2022-02-22,7525.67
502,169,72,853,Typ Naprawy 8,2020-04-12,2022-05-16,3313.55
503,974,372,694,Typ Naprawy 14,2020-03-03,2021-04-03,11418.12
504,371,198,580,Typ Naprawy 2,2018-01-15,2021-02-19,5137.45
505,788,62,174,Typ Naprawy 16,2021-02-13,2023-04-24,13307.51
506,321,194,670,Typ Naprawy 13,2022-03-04,2023-03-04,10737.40
507,941,377,956,Typ Naprawy 19,2023-04-15,2024-05-21,4780.04
508,796,10,434,Typ Naprawy 8,2019-04-08,2019-05-18,11939.70
509,491,83,8,Typ Naprawy 2,2021-03-17,2022-04-22,6436.15
510,31,125,618,Typ Naprawy 19,2021-02-15,2022-02-23,13045.59
511,277,104,971,Typ Naprawy 16,2021-01-13,2023-04-20,4433.99
512,280,276,615,Typ Naprawy 15,2018-01-11,2018-02-23,2809.26
513,827,424,881,Typ Naprawy 7,2021-01-18,2021-03-23,5149.73
514,10,325,769,Typ Naprawy 19,2021-03-24,2021-03-25,9485.09
515,535,163,635,Typ Naprawy 5,2022-01-22,2023-04-25,8783.44
516,898,176,369,Typ Naprawy 2,2022-04-08,2023-05-22,10403.18
517,745,457,203,Typ Naprawy 13,2023-02-11,2024-02-21,3434.96
518,94,266,379,Typ Naprawy 15,2022-03-15,2023-04-16,2594.17
519,627,446,775,Typ Naprawy 17,2019-03-25,2022-03-26,14757.18
520,344,328,659,Typ Naprawy 12,2021-01-17,2023-04-20,172.30
521,899,315,608,Typ Naprawy 17,2020-04-11,2022-05-25,786.18
522,590,218,840,Typ Naprawy 17,2019-03-19,2021-04-19,1733.83
523,759,26,959,Typ Naprawy 3,2023-04-07,2024-05-24,9403.69
524,829,432,701,Typ Naprawy 2,2023-03-08,2024-03-20,10864.27
525,229,388,558,Typ Naprawy 5,2023-03-20,2024-04-24,8134.55
526,695,394,237,Typ Naprawy 19,2023-01-01,2024-03-07,11754.62
527,634,142,37,Typ Naprawy 3,2020-01-21,2023-03-23,6334.75
528,813,40,340,Typ Naprawy 7,2023-04-15,2024-05-23,12647.70
529,85,287,913,Typ Naprawy 6,2022-01-01,2023-02-20,12713.64
530,95,187,985,Typ Naprawy 19,2019-01-07,2023-04-13,10043.94
531,852,176,626,Typ Naprawy 8,2022-02-07,2023-04-23,9204.52
532,433,344,196,Typ Naprawy 14,2021-01-01,2021-01-02,11356.28
533,823,121,134,Typ Naprawy 9,2023-02-11,2024-03-14,11283.07
534,150,303,895,Typ Naprawy 8,2023-03-02,2024-04-08,12079.75
535,599,329,745,Typ Naprawy 11,2023-03-02,2024-04-24,484.24
536,452,461,411,Typ Naprawy 4,2023-02-01,2024-03-03,10972.04
537,690,319,478,Typ Naprawy 15,2020-04-19,2020-05-20,5086.07
538,260,12,764,Typ Naprawy 4,2022-04-23,2023-05-25,5233.85
539,107,395,570,Typ Naprawy 7,2022-02-20,2023-02-25,1620.15
540,110,307,392,Typ Naprawy 11,2019-01-12,2021-03-16,5243.40
541,52,101,305,Typ Naprawy 19,2018-01-13,2021-03-19,6359.30
542,732,205,867,Typ Naprawy 12,2019-01-02,2020-03-04,14848.12
543,38,106,755,Typ Naprawy 3,2020-02-17,2023-03-19,4824.60
544,504,298,596,Typ Naprawy 20,2023-03-01,2024-04-21,12868.70
545,691,251,885,Typ Naprawy 12,2023-03-02,2024-03-08,9365.49
546,503,170,639,Typ Naprawy 17,2023-03-16,2024-04-18,7830.79
547,210,401,820,Typ Naprawy 16,2020-03-02,2022-03-10,1396.88
548,471,417,848,Typ Naprawy 12,2020-03-18,2020-03-22,14223.33
549,501,226,333,Typ Naprawy 11,2019-01-04,2020-03-18,5577.63
550,516,109,402,Typ Naprawy 5,2019-04-03,2022-05-03,2093.06
551,363,466,449,Typ Naprawy 16,2019-02-14,2019-02-20,11123.46
552,908,461,687,Typ Naprawy 5,2023-03-17,2024-03-24,12679.08
553,729,50,470,Typ Naprawy 6,2023-03-14,2024-04-18,10880.18
554,551,303,284,Typ Naprawy 10,2023-01-02,2024-03-22,12578.59
555,48,269,197,Typ Naprawy 14,2023-03-13,2024-04-22,9845.68
556,43,74,550,Typ Naprawy 15,2019-04-09,2020-05-23,3986.54
557,22,41,288,Typ Naprawy 9,2023-04-08,2024-05-21,5607.64
558,784,200,22,Typ Naprawy 9,2021-01-05,2023-02-16,8495.15
559,136,290,731,Typ Naprawy 4,2018-04-17,2023-05-23,2455.48
560,995,83,657,Typ Naprawy 18,2021-02-21,2023-03-24,2259.49
561,908,202,370,Typ Naprawy 12,2022-02-15,2023-04-15,8602.92
562,166,207,1000,Typ Naprawy 10,2021-01-11,2021-04-20,4212.99
563,88,181,64,Typ Naprawy 13,2022-04-11,2023-05-12,4304.39
564,190,239,424,Typ Naprawy 9,2023-03-25,2024-04-26,10349.06
565,721,344,888,Typ Naprawy 13,2020-03-23,2021-03-25,7302.86
566,756,212,568,Typ Naprawy 6,2023-04-17,2024-05-25,11434.50
567,412,270,807,Typ Naprawy 11,2022-04-20,2023-05-20,14376.12
568,434,458,642,Typ Naprawy 6,2018-03-07,2022-03-21,8636.57
569,678,141,24,Typ Naprawy 20,2019-01-03,2019-01-07,9736.55
570,874,350,668,Typ Naprawy 9,2022-01-22,2022-03-24,4895.08
571,532,468,989,Typ Naprawy 20,2021-04-03,2023-05-22,11421.31
572,847,457,632,Typ Naprawy 11,2022-04-07,2022-05-24,13935.03
573,818,107,307,Typ Naprawy 13,2022-03-18,2022-04-22,14946.80
574,183,227,786,Typ Naprawy 14,2020-04-15,2023-05-25,1709.27
575,712,329,678,Typ Naprawy 7,2021-02-17,2023-03-25,11702.33
576,738,182,246,Typ Naprawy 3,2019-03-23,2021-04-24,14327.46
577,894,20,720,Typ Naprawy 5,2021-02-10,2021-02-19,3813.75
578,814,95,982,Typ Naprawy 11,2021-02-19,2022-03-25,4311.67
579,806,463,750,Typ Naprawy 18,2020-03-12,2021-04-16,10939.75
580,418,83,814,Typ Naprawy 14,2019-03-07,2022-04-08,10431.82
581,683,348,134,Typ Naprawy 16,2021-02-06,2021-02-21,104.55
582,655,178,12,Typ Naprawy 6,2023-04-19,2024-05-23,11415.85
583,99,474,339,Typ Naprawy 18,2020-03-11,2020-04-25,13011.94
584,16,417,22,Typ Naprawy 14,2021-01-22,2023-04-24,13623.55
585,360,407,147,Typ Naprawy 13,2020-02-04,2022-03-20,5709.50
586,352,205,359,Typ Naprawy 20,2020-04-02,2023-05-13,10834.26
587,607,95,514,Typ Naprawy 2,2019-02-05,2021-03-05,12704.09
588,845,63,340,Typ Naprawy 10,2023-04-22,2024-05-22,8201.85
589,872,101,519,Typ Naprawy 2,2020-01-01,2021-02-05,8898.49
590,236,206,649,Typ Naprawy 4,2022-01-03,2022-03-03,9586.94
591,965,95,776,Typ Naprawy 16,2023-02-07,2024-04-15,950.34
592,903,164,127,Typ Naprawy 11,2019-01-14,2022-02-20,11133.92
593,74,219,734,Typ Naprawy 10,2019-02-25,2019-03-26,3665.05
594,267,225,204,Typ Naprawy 16,2020-01-01,2020-01-15,240.51
595,962,195,948,Typ Naprawy 5,2018-04-11,2018-05-18,8873.48
596,236,169,367,Typ Naprawy 5,2020-02-13,2020-04-16,12860.06
597,673,278,486,Typ Naprawy 20,2019-01-18,2019-03-23,10379.99
598,962,214,432,Typ Naprawy 2,2020-01-04,2023-02-15,8300.52
599,373,87,211,Typ Naprawy 4,2019-01-09,2021-04-23,5754.97
600,731,143,991,Typ Naprawy 19,2022-04-16,2023-05-24,7294.22
601,199,329,173,Typ Naprawy 19,2023-03-07,2024-04-13,6025.08
602,877,185,799,Typ Naprawy 15,2020-01-20,2023-03-24,405.12
603,320,288,586,Typ Naprawy 10,2022-02-04,2023-04-08,9951.63
604,288,358,130,Typ Naprawy 3,2023-02-16,2024-04-20,13709.94
605,109,178,190,Typ Naprawy 15,2021-04-11,2021-05-24,7530.67
606,746,30,942,Typ Naprawy 3,2020-03-04,2023-04-21,6743.09
607,573,339,891,Typ Naprawy 11,2022-04-23,2022-05-23,4385.79
608,350,94,13,Typ Naprawy 16,2022-01-11,2023-04-22,634.30
609,37,274,564,Typ Naprawy 17,2023-04-10,2024-05-24,7888.09
610,23,398,973,Typ Naprawy 16,2018-04-03,2019-05-16,13941.85
611,107,430,457,Typ Naprawy 3,2020-01-04,2022-01-20,723.43
612,258,457,493,Typ Naprawy 1,2023-04-22,2024-05-25,1848.42
613,507,90,342,Typ Naprawy 3,2022-03-05,2022-03-18,8562.45
614,759,340,289,Typ Naprawy 12,2022-02-22,2023-04-22,11641.40
615,155,478,765,Typ Naprawy 13,2020-04-12,2022-05-15,7773.50
616,29,84,576,Typ Naprawy 1,2023-03-13,2024-04-14,6814.48
617,889,176,509,Typ Naprawy 9,2019-01-18,2021-01-18,11768.26
618,90,87,111,Typ Naprawy 12,2023-02-06,2024-04-13,2316.79
619,549,83,14,Typ Naprawy 12,2019-01-02,2022-02-13,9812.03
620,34,73,280,Typ Naprawy 16,2019-03-06,2020-04-21,5026.95
621,554,170,516,Typ Naprawy 4,2020-01-18,2023-01-23,7541.13
622,531,279,284,Typ Naprawy 14,2022-02-02,2022-02-22,14851.76
623,136,87,932,Typ Naprawy 13,2023-03-07,2024-04-07,8378.74
624,234,466,701,Typ Naprawy 18,2021-03-14,2022-03-17,5015.13
625,216,444,615,Typ Naprawy 19,2020-04-03,2023-05-18,12869.15
626,942,382,180,Typ Naprawy 2,2023-04-10,2024-05-23,5923.22
627,113,69,261,Typ Naprawy 1,2020-01-13,2022-03-19,9739.73
628,692,84,98,Typ Naprawy 9,2021-03-17,2023-04-22,5178.38
629,432,173,294,Typ Naprawy 2,2021-04-12,2023-05-25,4111.59
630,57,58,856,Typ Naprawy 5,2019-03-05,2022-04-06,2616.00
631,234,135,266,Typ Naprawy 12,2021-04-01,2022-05-07,11563.18
632,953,339,260,Typ Naprawy 8,2018-01-03,2018-04-19,5399.37
633,997,193,771,Typ Naprawy 19,2022-02-02,2022-04-21,8572.00
634,675,441,996,Typ Naprawy 18,2023-02-05,2024-04-24,12713.18
635,519,323,732,Typ Naprawy 13,2023-04-13,2024-05-18,5108.80
636,447,268,862,Typ Naprawy 13,2020-04-09,2021-05-20,6805.84
637,996,176,306,Typ Naprawy 3,2022-01-24,2023-02-25,2746.96
638,19,280,639,Typ Naprawy 16,2019-03-18,2021-04-20,11379.47
639,612,358,762,Typ Naprawy 7,2019-02-11,2021-04-22,1773.39
640,133,307,817,Typ Naprawy 15,2018-04-09,2019-05-11,14129.65
641,784,25,687,Typ Naprawy 10,2022-04-20,2023-05-25,2333.61
642,138,95,676,Typ Naprawy 4,2022-02-11,2022-03-17,7498.39
643,610,195,110,Typ Naprawy 11,2022-04-04,2023-05-11,10892.01
644,247,79,35,Typ Naprawy 12,2023-02-21,2024-04-21,2932.94
645,567,144,261,Typ Naprawy 17,2021-03-08,2022-03-23,6399.77
646,852,260,49,Typ Naprawy 20,2018-03-24,2022-03-25,6666.70
647,179,413,729,Typ Naprawy 4,2021-01-12,2022-03-22,7438.36
648,962,258,37,Typ Naprawy 1,2020-01-19,2020-01-23,250.97
649,707,453,454,Typ Naprawy 7,2019-01-16,2023-02-24,2002.12
650,178,98,638,Typ Naprawy 12,2019-04-14,2022-05-25,8210.03
651,859,90,170,Typ Naprawy 7,2021-03-01,2021-04-15,10231.29
652,610,74,809,Typ Naprawy 20,2023-01-04,2024-04-21,2519.60
653,132,474,414,Typ Naprawy 7,2021-04-17,2022-05-18,4572.68
654,692,388,601,Typ Naprawy 17,2022-03-08,2023-03-22,2226.30
655,920,452,174,Typ Naprawy 19,2021-03-18,2022-04-20,11276.71
656,803,117,876,Typ Naprawy 6,2022-03-25,2022-04-26,13437.56
657,797,331,644,Typ Naprawy 13,2019-04-08,2021-05-13,12537.66
658,662,34,936,Typ Naprawy 6,2019-03-16,2021-04-21,14621.67
659,125,237,820,Typ Naprawy 4,2022-04-20,2023-05-24,10958.85
660,413,419,617,Typ Naprawy 14,2020-04-19,2020-05-23,135.01
661,502,360,858,Typ Naprawy 15,2018-01-15,2020-02-24,498.79
662,105,324,407,Typ Naprawy 9,2022-04-01,2022-05-22,2234.94
663,235,163,431,Typ Naprawy 18,2019-03-15,2020-03-16,4018.37
664,755,314,327,Typ Naprawy 4,2019-02-17,2023-03-25,5596.27
665,650,44,531,Typ Naprawy 5,2021-04-24,2021-05-25,8249.60
666,532,489,147,Typ Naprawy 6,2022-04-24,2023-05-24,3634.13
667,817,84,465,Typ Naprawy 18,2023-02-16,2024-04-19,7119.15
668,382,365,428,Typ Naprawy 18,2022-01-07,2022-01-10,7100.50
669,232,152,879,Typ Naprawy 15,2021-01-24,2023-02-24,2935.22
670,451,246,918,Typ Naprawy 10,2022-04-05,2023-05-09,4962.84
671,149,39,645,Typ Naprawy 4,2021-02-12,2021-04-13,2741.50
672,694,233,497,Typ Naprawy 14,2018-02-13,2020-02-20,11941.51
673,398,58,315,Typ Naprawy 18,2023-03-13,2024-04-17,3749.63
674,862,151,508,Typ Naprawy 15,2022-04-23,2022-05-24,925.78
675,449,192,477,Typ Naprawy 7,2022-01-10,2022-04-24,9414.15
676,145,281,984,Typ Naprawy 12,2022-01-17,2023-04-19,9986.19
677,740,250,140,Typ Naprawy 2,2021-03-10,2023-04-16,12369.41
678,573,397,381,Typ Naprawy 6,2019-03-19,2023-04-24,8303.25
679,539,145,212,Typ Naprawy 12,2022-04-07,2022-05-07,4014.73
680,720,108,172,Typ Naprawy 4,2020-03-14,2020-04-19,6123.30
681,343,496,900,Typ Naprawy 3,2018-04-01,2021-05-17,111.37
682,803,369,692,Typ Naprawy 10,2020-01-06,2022-04-21,5460.31
683,159,284,286,Typ Naprawy 12,2018-02-10,2018-02-17,10451.83
684,382,324,993,Typ Naprawy 15,2020-02-19,2022-03-25,5477.59
685,583,356,60,Typ Naprawy 10,2020-03-16,2022-03-16,1634.24
686,825,332,8,Typ Naprawy 7,2018-01-08,2022-02-22,2264.95
687,151,75,926,Typ Naprawy 17,2019-02-03,2020-03-09,5959.14
688,778,80,460,Typ Naprawy 11,2019-01-06,2020-01-16,10525.50
689,650,495,708,Typ Naprawy 2,2019-03-04,2023-04-04,14845.39
690,597,252,833,Typ Naprawy 6,2022-01-16,2022-02-25,5262.05
691,150,405,40,Typ Naprawy 19,2022-02-11,2023-03-23,4014.73
692,527,402,548,Typ Naprawy 3,2020-03-02,2020-03-16,7301.04
693,834,24,129,Typ Naprawy 10,2021-03-11,2023-03-17,10145.35
694,250,423,389,Typ Naprawy 7,2022-04-23,2022-05-23,8027.23
695,944,384,448,Typ Naprawy 7,2019-03-13,2019-04-22,9818.85
696,986,171,849,Typ Naprawy 20,2021-03-20,2023-04-25,14720.80
697,99,162,350,Typ Naprawy 17,2022-04-21,2023-05-22,1984.38
698,482,418,332,Typ Naprawy 19,2023-04-15,2024-05-16,9948.91
699,542,128,585,Typ Naprawy 20,2022-03-18,2022-03-19,13635.82
700,348,187,891,Typ Naprawy 17,2018-04-17,2018-05-25,10312.69
701,552,10,309,Typ Naprawy 20,2018-04-19,2020-05-21,9038.09
702,33,259,786,Typ Naprawy 8,2019-01-23,2022-03-24,14554.82
703,527,230,570,Typ Naprawy 13,2018-01-17,2021-01-19,1043.56
704,529,461,831,Typ Naprawy 12,2023-02-17,2024-04-24,14991.36
705,976,356,767,Typ Naprawy 19,2022-04-14,2023-05-23,4987.85
706,829,210,3,Typ Naprawy 13,2018-01-02,2018-01-22,10634.18
707,634,401,85,Typ Naprawy 18,2020-04-16,2021-05-17,11288.53
708,681,186,350,Typ Naprawy 13,2022-01-16,2023-03-25,1148.14
709,821,305,865,Typ Naprawy 10,2023-01-21,2024-02-23,14025.98
710,803,116,572,Typ Naprawy 3,2022-01-19,2023-04-23,6477.53
711,699,464,649,Typ Naprawy 15,2019-03-22,2020-03-24,14188.77
712,253,476,527,Typ Naprawy 19,2022-01-14,2022-01-25,11012.05
713,389,107,561,Typ Naprawy 5,2018-01-02,2020-04-25,6048.72
714,540,445,839,Typ Naprawy 4,2022-02-06,2022-04-22,1282.29
715,715,145,961,Typ Naprawy 1,2020-04-01,2022-05-06,9290.92
716,357,341,590,Typ Naprawy 1,2023-02-04,2024-04-09,539.27
717,99,245,872,Typ Naprawy 10,2021-01-15,2023-03-21,13870.01
718,808,12,415,Typ Naprawy 18,2021-04-22,2021-05-25,8735.24
719,916,267,366,Typ Naprawy 3,2020-03-02,2022-03-19,13420.28
720,983,301,573,Typ Naprawy 3,2021-01-04,2022-03-09,4395.34
721,135,57,721,Typ Naprawy 15,2023-04-16,2024-05-21,8220.95
722,609,57,582,Typ Naprawy 16,2018-03-18,2022-03-20,1937.09
723,820,363,402,Typ Naprawy 17,2022-04-14,2022-05-23,12520.38
724,131,481,514,Typ Naprawy 17,2018-03-21,2023-04-23,3186.68
725,828,272,698,Typ Naprawy 13,2018-03-13,2021-03-24,12458.54
726,180,99,611,Typ Naprawy 3,2021-03-06,2021-03-21,13876.83
727,649,204,205,Typ Naprawy 10,2020-04-02,2020-05-23,5838.18
728,541,460,25,Typ Naprawy 15,2018-04-25,2020-05-26,13997.78
729,819,332,683,Typ Naprawy 7,2018-03-10,2021-03-15,7656.18
730,179,31,680,Typ Naprawy 5,2022-02-24,2023-03-24,9304.10
731,662,128,29,Typ Naprawy 15,2021-04-21,2023-05-22,9740.19
732,874,264,477,Typ Naprawy 19,2022-03-11,2023-04-16,8900.76
733,373,7,332,Typ Naprawy 13,2020-03-13,2022-03-22,5699.49
734,71,20,59,Typ Naprawy 13,2021-03-17,2021-03-19,630.21
735,812,439,17,Typ Naprawy 18,2018-03-12,2021-04-16,211.86
736,23,485,977,Typ Naprawy 19,2018-04-11,2023-05-18,3689.15
737,982,443,83,Typ Naprawy 11,2021-03-09,2023-04-20,4952.83
738,597,435,588,Typ Naprawy 14,2018-02-13,2023-03-24,8797.54
739,580,152,134,Typ Naprawy 13,2020-01-09,2023-02-13,4041.11
740,318,408,835,Typ Naprawy 2,2020-02-03,2023-02-13,10902.01
741,815,324,733,Typ Naprawy 17,2018-04-12,2022-05-19,12428.53
742,270,76,950,Typ Naprawy 5,2020-01-16,2020-02-17,13933.67
743,843,323,453,Typ Naprawy 12,2021-04-03,2022-05-12,4823.69
