1105,366,93,101,464,176,NULL,746,NULL,76,2023-06-03,5409.09
1106,407,NULL,158,809,NULL,423,99,NULL,656,2021-02-16,8998.13
1107,203,NULL,47,38,186,NULL,NULL,NULL,NULL,2018-10-25,9546.80
1108,NULL,172,5,371,NULL,79,NULL,NULL,NULL,2022-04-27,133746.45
1109,231,81,157,96,138,303,NULL,10,683,2023-09-03,2102.24
1110,827,179,18,199,239,51,674,NULL,NULL,2020-01-20,7836.12
1111,137,68,70,112,254,NULL,919,NULL,327,2021-06-12,2295.00
1112,91,26,104,153,486,95,776,NULL,95,2022-10-12,6571.69
1113,458,106,9,651,NULL,498,NULL,NULL,NULL,2020-03-26,169848.62
1114,158,108,3,755,368,399,927,NULL,NULL,2021-01-24,210213.62
1115,NULL,183,39,156,175,NULL,NULL,NULL,486,2018-03-30,7598.34
1116,207,62,151,505,NULL,NULL,NULL,NULL,NULL,2021-07-06,200076.59
1117,505,19,174,278,469,NULL,NULL,69,NULL,2021-08-12,71283.61
1118,209,49,128,303,496,NULL,52,NULL,NULL,2021-06-18,4006.89
1119,670,282,37,634,NULL,NULL,NULL,NULL,442,2020-02-26,163344.53
1120,808,14,66,402,NULL,5,NULL,23,127,2023-02-21,6544.50
1121,94,160,12,589,498,118,176,4,834,2018-06-03,82365.49
1122,872,263,140,59,157,214,101,NULL,2,2023-01-17,4924.46
1123,NULL,279,113,766,NULL,NULL,NULL,85,NULL,2018-07-15,5404.55
1124,460,NULL,123,194,NULL,NULL,279,NULL,NULL,2018-09-23,155038.61
1125,456,267,66,116,47,115,NULL,22,542,2023-12-20,2844.28
1126,67,149,85,830,NULL,NULL,181,NULL,NULL,2019-07-26,397.30
1127,225,135,132,88,NULL,NULL,963,88,NULL,2022-01-04,7367.21
1128,NULL,23,71,719,NULL,281,513,NULL,NULL,2022-05-27,3359.72
1129,759,267,132,901,42,432,NULL,NULL,NULL,2019-11-23,3521.96
1130,395,NULL,65,804,NULL,344,151,NULL,421,2019-04-10,6350.23
1131,NULL,247,94,491,NULL,NULL,NULL,75,70,2018-09-13,2902.89
1132,407,NULL,199,682,375,NULL,NULL,NULL,267,2020-08-20,185149.39
1133,27,18,26,787,132,310,NULL,NULL,NULL,2022-11-02,54979.40
1134,NULL,NULL,70,279,NULL,336,102,NULL,NULL,2021-06-30,3124.35
1135,215,133,87,890,9,NULL,NULL,NULL,551,2022-12-11,1358.99
1136,773,287,187,17,170,178,798,26,NULL,2019-06-18,3183.27
1137,670,NULL,82,775,NULL,498,52,100,NULL,2020-10-03,443.53
1138,NULL,157,29,421,374,NULL,810,NULL,NULL,2018-05-08,4138.62
1139,NULL,163,32,879,161,NULL,111,35,NULL,2018-04-21,3928.63
1140,973,151,114,966,351,424,816,NULL,NULL,2018-08-04,5777.39
1141,NULL,NULL,43,474,57,NULL,136,NULL,NULL,2018-08-10,135167.39
1142,603,NULL,63,20,NULL,186,380,NULL,NULL,2018-12-23,249948.73
1143,795,295,49,343,85,NULL,65,57,869,2022-11-19,9788.21
1144,NULL,NULL,146,45,23,191,202,NULL,NULL,2019-08-06,7574.47
1145,848,7,31,893,NULL,NULL,700,NULL,794,2023-07-12,7557.25
1146,NULL,38,144,935,119,NULL,212,NULL,NULL,2022-03-20,12893.15
1147,11,74,7,948,429,NULL,951,NULL,NULL,2019-07-24,5732.97
1148,NULL,NULL,24,828,393,NULL,NULL,NULL,NULL,2021-03-02,9151.91
1149,815,214,32,206,NULL,211,NULL,NULL,NULL,2022-12-20,5654.72
1150,108,NULL,149,881,311,391,NULL,43,NULL,2020-12-24,4214.75
1151,832,286,52,537,NULL,NULL,724,65,NULL,2021-05-06,200765.09
1152,NULL,296,31,134,314,NULL,855,NULL,NULL,2022-12-29,5965.61
1153,996,3,12,662,267,338,NULL,63,735,2019-07-02,8959.75
1154,626,231,8,125,388,NULL,NULL,NULL,NULL,2022-01-05,591.57
1155,64,NULL,96,29,NULL,201,NULL,NULL,842,2020-05-30,4854.37
1156,608,181,175,237,163,NULL,NULL,NULL,736,2022-05-11,89609.36
1157,NULL,173,47,872,NULL,102,405,NULL,NULL,2021-11-30,6471.39
1158,69,NULL,178,108,70,NULL,690,NULL,763,2020-08-02,9106.29
1159,NULL,7,50,141,140,244,245,NULL,NULL,2018-11-29,136449.17
1160,420,225,8,125,469,NULL,872,41,623,2020-09-30,240727.25
1161,NULL,103,86,290,24,NULL,206,NULL,779,2022-05-07,1866.88
1162,252,NULL,2,390,394,NULL,NULL,NULL,613,2019-07-19,606.68
1163,662,39,98,630,324,48,406,3,588,2020-06-08,213993.05
1164,754,268,122,326,17,NULL,NULL,95,NULL,2020-01-07,6740.28
1165,NULL,NULL,103,785,74,NULL,788,NULL,NULL,2019-11-14,5369.81
1166,668,248,118,279,NULL,NULL,913,NULL,NULL,2023-09-23,9265.82
1167,703,NULL,188,832,316,368,892,7,214,2023-12-01,73480.94
1168,762,234,167,431,457,318,716,68,557,2021-09-26,4127.74
1169,837,177,43,701,339,151,357,NULL,149,2023-12-13,1323.34
1170,124,35,147,771,NULL,359,144,NULL,645,2023-09-27,7693.21
1171,NULL,260,23,525,352,NULL,393,49,808,2018-07-13,7214.33
1172,NULL,300,193,75,NULL,NULL,106,NULL,276,2021-12-31,2617.07
1173,325,216,109,529,NULL,133,328,NULL,NULL,2021-01-15,2850.02
1174,930,242,47,273,59,106,208,89,145,2020-02-14,242323.98
1175,817,NULL,165,301,99,38,500,NULL,NULL,2019-08-18,174565.56
1176,NULL,123,127,838,294,NULL,693,NULL,128,2023-06-11,8779.68
1177,475,290,90,97,115,NULL,NULL,NULL,NULL,2018-07-10,166464.73
1178,266,NULL,171,795,78,117,530,NULL,NULL,2019-04-24,7811.35
1179,530,NULL,85,285,496,NULL,NULL,NULL,NULL,2022-07-14,26062.50
1180,128,208,61,710,139,NULL,815,41,NULL,2023-02-07,5025.98
1181,261,228,18,476,52,395,805,NULL,NULL,2023-05-29,203021.03
1182,NULL,277,179,432,NULL,44,146,NULL,276,2023-02-06,8684.21
1183,NULL,6,46,843,NULL,476,NULL,41,NULL,2019-08-04,5583.11
1184,13,202,159,639,346,179,504,68,463,2020-02-15,266.17
1185,341,NULL,188,2,50,NULL,303,NULL,NULL,2018-10-19,110476.70
1186,196,191,100,459,192,NULL,728,NULL,NULL,2022-08-14,118379.77
1187,311,204,164,177,140,NULL,296,NULL,NULL,2018-09-12,235285.20
1188,559,293,171,90,499,395,505,NULL,NULL,2023-04-01,3032.81
1189,68,NULL,83,17,68,NULL,926,NULL,140,2022-08-23,591.57
1190,NULL,NULL,183,938,293,499,271,NULL,NULL,2018-05-18,6604.93
1191,NULL,273,53,694,253,54,108,NULL,294,2019-09-07,161.33
1192,647,145,45,650,267,NULL,694,62,897,2023-08-28,3023.14
1193,NULL,NULL,3,416,97,NULL,76,44,NULL,2023-04-26,9306.30
1194,425,NULL,13,712,6,NULL,572,NULL,90,2022-09-17,9063.99
1195,NULL,243,172,666,283,481,792,NULL,418,2021-12-24,1836.06
1196,237,193,163,991,468,148,NULL,NULL,64,2022-09-03,224767.30
1197,594,44,35,14,225,NULL,104,NULL,853,2018-11-30,5335.97
1198,273,263,94,282,NULL,NULL,NULL,85,684,2020-11-29,7511.93
1199,NULL,248,61,2,156,NULL,57,NULL,NULL,2018-08-28,6144.78
1200,279,49,169,169,NULL,313,995,38,NULL,2018-01-16,180681.48
1201,421,285,41,286,202,84,NULL,NULL,NULL,2022-09-03,135101.47
1202,733,29,96,254,102,228,921,NULL,582,2022-07-22,9111.43
1203,99,NULL,49,928,NULL,NULL,NULL,93,NULL,2018-04-10,28215.89
1204,295,NULL,10,259,NULL,NULL,928,NULL,308,2023-02-08,7093.18
1205,NULL,39,172,746,115,462,NULL,NULL,NULL,2018-09-25,2320.38
1206,911,291,45,620,334,256,869,NULL,134,2022-10-10,5209.68
1207,225,55,136,295,NULL,NULL,NULL,NULL,NULL,2020-11-27,10834.99
1208,234,NULL,63,935,486,418,555,86,NULL,2020-04-02,432.35
1209,NULL,16,59,672,490,NULL,20,NULL,845,2022-09-05,229052.09
1210,338,18,198,258,77,NULL,352,NULL,NULL,2022-12-08,587.04
1211,62,NULL,28,750,30,418,926,NULL,497,2023-12-24,5044.71
1212,NULL,NULL,142,783,296,388,168,NULL,592,2022-02-11,9883.07
1213,956,170,88,284,439,NULL,882,NULL,NULL,2022-07-17,4551.33
1214,755,NULL,95,279,8,404,695,NULL,1,2018-10-08,159440.59
1215,NULL,8,84,255,305,NULL,781,NULL,NULL,2020-05-29,5469.21
1216,531,156,25,992,NULL,479,631,NULL,827,2018-07-04,62106.08
1217,278,223,46,644,298,NULL,960,58,351,2020-05-28,8215.60
1218,334,25,111,506,258,441,826,24,999,2023-06-19,3690.25
1219,NULL,185,57,30,429,490,NULL,NULL,280,2019-01-27,2191.37
1220,624,185,18,146,97,342,676,96,193,2019-07-01,139195.84
1221,214,75,182,568,171,325,999,NULL,NULL,2018-02-08,4798.47
1222,NULL,NULL,79,662,264,445,508,NULL,NULL,2019-05-20,6009.42
1223,NULL,44,68,192,54,150,397,NULL,955,2021-05-12,236647.55
1224,NULL,NULL,18,757,239,NULL,708,66,NULL,2018-08-15,884.94
1225,83,NULL,6,665,460,333,353,NULL,41,2021-09-22,6602.51
1226,NULL,156,90,777,266,27,419,NULL,NULL,2019-11-19,40411.09
1227,180,218,108,202,374,148,231,NULL,NULL,2020-06-16,6196.14
1228,NULL,162,176,392,343,393,NULL,NULL,NULL,2022-11-11,4785.48
1229,557,12,131,277,NULL,280,NULL,NULL,578,2021-08-06,907.00
1230,NULL,NULL,185,627,210,NULL,NULL,NULL,NULL,2019-10-05,9543.48
1231,43,35,183,802,98,NULL,722,NULL,NULL,2019-02-28,16379.59
1232,253,75,167,862,274,NULL,65,57,NULL,2023-08-09,8318.63
1233,NULL,148,32,507,168,85,806,NULL,NULL,2022-11-08,6956.91
1234,875,NULL,183,714,208,NULL,89,NULL,NULL,2022-05-08,68976.41
1235,558,55,100,797,3,35,256,NULL,NULL,2021-01-14,9082.12
1236,567,119,7,350,37,29,NULL,NULL,NULL,2022-06-21,3566.07
1237,398,299,128,545,NULL,352,NULL,NULL,NULL,2021-10-07,401.23
1238,73,163,12,368,206,NULL,45,NULL,89,2020-10-22,96604.20
1239,367,297,8,950,225,NULL,NULL,NULL,NULL,2021-02-27,1615.80
1240,NULL,NULL,142,232,NULL,49,712,NULL,67,2022-08-07,6831.23
1241,888,NULL,25,237,NULL,327,617,NULL,NULL,2023-08-23,16313.67
1242,369,170,113,561,143,441,525,NULL,NULL,2021-01-08,218299.81
1243,546,NULL,59,951,394,NULL,NULL,76,285,2021-12-21,9435.31
1244,298,245,59,654,403,NULL,660,NULL,NULL,2022-12-22,6374.40
1245,453,102,193,142,NULL,410,522,NULL,368,2019-05-10,2993.53
1246,NULL,192,47,629,NULL,162,805,NULL,NULL,2020-07-06,6888.03
1247,385,192,80,790,NULL,428,516,NULL,66,2020-08-05,2597.13
1248,NULL,NULL,151,51,358,NULL,NULL,12,NULL,2021-12-02,6800.71
1249,NULL,202,198,120,199,403,682,NULL,595,2022-10-03,10336.92
1250,39,278,4,208,320,255,NULL,NULL,NULL,2019-12-17,589.46
1251,137,38,16,518,467,NULL,NULL,NULL,NULL,2021-10-23,8825.61
1252,835,93,169,869,438,NULL,89,NULL,812,2020-01-28,3183.57
1253,790,42,193,620,NULL,NULL,NULL,NULL,996,2021-09-30,7948.21
1254,NULL,NULL,195,513,133,NULL,570,NULL,723,2019-07-13,198684.95
1255,987,262,165,196,415,NULL,679,NULL,400,2023-02-22,74015.62
1256,589,NULL,116,382,87,362,NULL,NULL,NULL,2020-07-19,103.32
1257,147,19,153,627,491,NULL,243,50,NULL,2019-05-10,2814.97
1258,NULL,282,165,307,NULL,NULL,836,37,514,2021-01-02,68661.46
1259,867,NULL,113,515,287,NULL,764,40,NULL,2023-03-03,4654.96
1260,237,94,171,565,365,NULL,338,44,699,2022-04-26,1220.01
1261,983,23,138,685,NULL,40,588,NULL,290,2019-10-22,4102.36
1262,782,158,162,637,105,315,554,NULL,404,2020-03-31,9664.63
1263,567,NULL,164,537,339,194,282,72,794,2019-08-15,5928.45
1264,900,14,22,638,250,146,575,NULL,534,2021-02-08,9740.77
1265,239,4,78,685,285,464,531,NULL,488,2022-03-22,4720.52
1266,402,166,37,586,448,NULL,503,NULL,NULL,2023-08-27,2293.19
1267,NULL,NULL,16,291,139,16,482,25,NULL,2019-10-12,189331.64
1268,227,NULL,188,389,451,222,475,NULL,NULL,2023-10-29,8279.96
1269,510,NULL,54,129,NULL,124,840,NULL,949,2021-10-10,205093.84
1270,919,142,87,526,171,420,694,NULL,99,2021-06-03,223097.33
1271,683,242,4,81,261,NULL,NULL,NULL,888,2020-12-19,8660.64
1272,304,NULL,134,382,133,NULL,NULL,94,NULL,2019-01-17,7430.66
1273,483,272,66,127,423,4,627,NULL,813,2020-11-06,2666.62
1274,522,95,167,608,21,449,841,NULL,575,2019-03-05,3143.09
1275,303,208,2,428,NULL,NULL,758,76,462,2021-09-27,6675.02
1276,158,50,3,999,355,NULL,320,NULL,NULL,2023-09-15,3601.12
1277,NULL,2,107,576,185,399,NULL,NULL,NULL,2020-07-17,9538.34
1278,NULL,234,117,336,393,451,942,NULL,590,2022-01-15,130648.21
1279,259,121,135,703,NULL,NULL,NULL,NULL,144,2023-06-12,73627.43
1280,362,298,128,973,335,395,621,90,968,2019-01-11,5144.11
1281,973,112,4,197,467,NULL,984,NULL,NULL,2022-02-08,845.36
1282,318,265,134,130,495,470,NULL,NULL,NULL,2020-06-17,73129.37
1283,631,NULL,153,311,289,444,44,NULL,NULL,2022-05-09,238610.50
1284,294,NULL,56,892,483,423,833,NULL,NULL,2021-09-18,147531.05
1285,NULL,155,45,867,NULL,222,NULL,NULL,422,2018-06-15,3622.57
1286,875,256,76,955,NULL,NULL,141,NULL,NULL,2019-05-02,3387.81
1287,NULL,NULL,12,802,107,NULL,863,56,NULL,2023-10-04,78051.39
1288,531,281,70,434,392,NULL,494,NULL,NULL,2018-12-25,1490.42
1289,978,282,155,423,50,105,513,NULL,NULL,2018-07-28,1800.10
1290,907,NULL,179,658,468,NULL,132,NULL,551,2021-08-30,1922.17
1291,73,290,54,982,NULL,NULL,405,73,NULL,2019-05-04,1834.24
1292,554,146,140,534,NULL,NULL,NULL,56,309,2019-04-18,8641.61
1293,NULL,NULL,17,602,300,NULL,704,80,652,2018-06-03,131563.77
1294,NULL,NULL,133,839,NULL,403,451,NULL,NULL,2023-06-16,2642.75
1295,916,56,93,712,201,95,791,NULL,NULL,2020-10-12,1128.76
1296,501,155,7,116,440,NULL,NULL,NULL,240,2022-05-28,1309.44
1297,34,7,180,261,257,381,364,NULL,NULL,2023-03-26,186416.52
1298,157,206,3,67,219,NULL,294,NULL,NULL,2018-09-09,1790.74
1299,716,243,135,294,417,NULL,295,50,660,2022-01-25,4882.77
1300,201,170,150,784,274,NULL,NULL,NULL,NULL,2021-10-01,207789.23
1301,934,NULL,85,449,109,98,NULL,99,569,2021-01-06,507.58
1302,567,255,172,281,19,NULL,NULL,NULL,468,2022-08-07,1544.20
1303,546,135,182,488,NULL,228,666,NULL,20,2019-07-09,96487.02
1304,375,22,159,90,218,NULL,973,NULL,360,2018-08-31,1453.25
1305,496,90,16,76,92,136,666,NULL,905,2021-08-16,909.41
1306,NULL,214,114,466,303,485,707,NULL,NULL,2020-08-31,67196.57
1307,455,41,156,473,NULL,273,381,NULL,NULL,2018-11-09,247809.98
1308,935,NULL,6,463,NULL,199,194,NULL,NULL,2022-12-17,1566.55
1309,918,NULL,195,134,NULL,233,644,NULL,NULL,2022-03-01,735.08
1310,720,NULL,124,42,18,439,16,45,NULL,2020-11-10,2898.66
1311,332,295,180,139,NULL,NULL,940,NULL,672,2022-06-15,130889.92
1312,750,159,70,470,393,241,238,NULL,NULL,2023-12-22,7853.65
1313,NULL,NULL,59,790,NULL,288,687,NULL,NULL,2018-04-27,54422.74
1314,356,260,198,761,340,NULL,868,NULL,504,2020-12-22,2087.13
1315,111,NULL,192,331,248,NULL,16,NULL,NULL,2018-07-08,6659.92
1316,103,161,148,811,252,428,782,NULL,NULL,2022-10-30,6533.02
1317,NULL,216,84,566,306,400,157,NULL,NULL,2020-04-03,1810.07
1318,NULL,NULL,75,906,NULL,99,120,88,619,2019-06-13,205086.52
1319,NULL,231,34,547,119,NULL,92,61,328,2022-07-09,455.31
1320,NULL,NULL,16,650,289,NULL,NULL,NULL,NULL,2023-05-05,9344.07
1321,865,199,114,288,471,NULL,11,13,NULL,2020-09-26,9394.83
1322,377,183,142,79,168,231,NULL,NULL,NULL,2019-03-26,9980.36
1323,NULL,186,96,760,38,NULL,591,NULL,NULL,2019-06-25,37686.39
1324,NULL,11,53,66,NULL,317,45,NULL,NULL,2021-07-26,4336.81
1325,721,285,186,65,NULL,389,142,NULL,NULL,2022-04-06,4161.88
1326,929,192,13,120,169,NULL,688,NULL,NULL,2019-11-07,9305.09
1327,172,266,18,239,153,107,666,NULL,831,2022-11-26,9351.62
1328,920,NULL,117,828,NULL,NULL,857,NULL,987,2019-10-17,6333.31
1329,NULL,NULL,27,21,222,413,NULL,14,583,2019-06-08,162963.66
1330,NULL,NULL,16,255,499,86,690,NULL,NULL,2020-06-10,2778.71
1331,NULL,74,131,48,NULL,NULL,285,NULL,NULL,2021-04-28,8515.92
1332,883,6,137,256,152,NULL,660,NULL,787,2019-02-22,6802.52
1333,540,NULL,40,870,19,267,NULL,95,NULL,2020-04-14,133248.39
1334,410,NULL,71,753,NULL,NULL,NULL,NULL,NULL,2018-12-29,2595.02
1335,629,NULL,169,942,285,155,NULL,NULL,NULL,2019-02-19,9435.62
1336,471,276,124,73,NULL,42,694,NULL,NULL,2023-03-10,45128.02
1337,595,109,144,166,NULL,286,277,79,NULL,2020-09-13,1565.35
1338,436,181,16,953,169,398,659,25,299,2022-05-15,175832.70
1339,350,139,90,465,305,NULL,845,NULL,90,2019-12-01,7947.00
1340,510,NULL,120,629,117,239,564,14,936,2019-10-22,75165.56
1341,NULL,NULL,29,611,NULL,NULL,586,NULL,160,2020-11-29,102947.17
1342,781,88,5,408,140,5,371,NULL,NULL,2021-11-22,4574.90
1343,957,NULL,186,759,382,129,724,64,NULL,2023-10-23,490.66
1344,74,NULL,184,842,179,358,962,81,NULL,2022-10-30,249018.53
1345,NULL,14,23,647,43,NULL,NULL,NULL,183,2019-05-04,4686.38
1346,NULL,102,114,113,493,35,755,29,NULL,2023-02-05,1639.07
1347,NULL,77,12,605,NULL,NULL,8,NULL,647,2018-06-07,6910.99
1348,340,NULL,48,835,463,NULL,279,NULL,NULL,2020-02-06,7249.08
1349,NULL,275,64,378,NULL,397,159,61,NULL,2023-05-10,440.50
1350,728,NULL,50,900,433,NULL,811,NULL,367,2019-08-12,261.94
1351,549,NULL,173,717,226,NULL,327,NULL,NULL,2020-07-02,2652.72
1352,766,248,181,757,152,285,216,NULL,720,2022-12-14,217633.30
1353,151,270,42,688,277,282,NULL,NULL,NULL,2020-04-27,3712.61
1354,462,287,4,239,NULL,153,620,NULL,637,2023-06-01,2394.10
1355,796,NULL,136,105,NULL,449,153,NULL,NULL,2023-07-25,6081.03
1356,NULL,NULL,192,949,161,45,NULL,96,970,2023-01-08,16482.13
1357,710,58,31,965,421,53,NULL,NULL,NULL,2020-03-04,6795.88
1358,NULL,NULL,99,586,341,NULL,NULL,11,226,2023-04-06,2365.40
1359,NULL,NULL,118,543,433,131,32,NULL,882,2019-01-18,3027.37
1360,NULL,NULL,118,914,NULL,391,NULL,NULL,NULL,2019-01-05,125909.30
1361,452,120,22,902,59,NULL,NULL,46,665,2023-03-26,4975.22
1362,171,NULL,16,237,NULL,69,NULL,67,359,2022-05-16,25330.06
1363,NULL,NULL,176,769,205,101,94,NULL,203,2022-01-08,598.82
1364,483,254,11,781,81,NULL,NULL,NULL,273,2018-11-26,6386.79
1365,455,55,106,724,NULL,NULL,199,NULL,NULL,2018-11-12,1944.52
1366,74,219,112,740,139,NULL,359,NULL,NULL,2022-10-18,1371.38
1367,NULL,271,151,145,42,237,314,NULL,282,2018-04-07,7857.57
1368,462,209,167,48,44,131,869,NULL,470,2021-06-17,2356.94
1369,375,NULL,5,873,185,15,NULL,NULL,NULL,2023-11-11,140455.64
1370,NULL,237,58,771,432,NULL,905,NULL,NULL,2022-07-25,4468.24
1371,727,281,20,522,373,NULL,315,NULL,803,2019-03-30,9530.49
1372,421,216,29,822,NULL,126,NULL,NULL,NULL,2020-08-04,8583.90
1373,657,204,180,494,491,489,533,NULL,248,2020-05-14,2324.61
1374,996,41,47,731,318,330,NULL,NULL,NULL,2018-04-15,1105.50
1375,150,NULL,103,359,474,50,NULL,NULL,NULL,2019-04-27,3066.34
1376,NULL,194,27,979,499,429,766,91,NULL,2023-01-12,1808.26
1377,202,278,10,223,NULL,NULL,954,NULL,787,2019-07-18,195769.83
1378,NULL,NULL,71,545,NULL,116,NULL,13,NULL,2019-10-01,3623.18
1379,737,68,52,210,NULL,74,NULL,31,93,2020-04-03,1766.87
1380,130,NULL,174,350,81,200,NULL,NULL,460,2019-08-10,2174.45
1381,502,NULL,151,778,NULL,2,976,16,206,2020-04-26,3886.64
1382,254,127,152,286,370,NULL,NULL,NULL,378,2018-02-24,14438.61
1383,4,99,29,793,217,89,NULL,12,599,2022-05-27,3021.93
1384,762,NULL,164,174,189,232,745,NULL,855,2019-11-20,7545.47
1385,NULL,106,87,845,100,462,336,NULL,24,2023-06-06,4505.10
1386,330,120,164,843,429,NULL,711,NULL,NULL,2021-11-18,109026.46
1387,496,240,117,674,164,NULL,457,NULL,NULL,2021-10-24,1981.38
1388,NULL,212,148,153,101,359,NULL,NULL,70,2020-12-16,5181.58
1389,873,NULL,150,629,NULL,NULL,NULL,NULL,28,2022-09-01,6933.95
1390,526,212,3,552,245,235,950,15,NULL,2019-10-28,124151.43
1391,867,79,32,489,NULL,297,17,74,NULL,2019-02-26,142169.56
1392,371,256,88,953,457,NULL,NULL,24,340,2020-05-14,7049.67
1393,NULL,NULL,70,281,372,132,600,NULL,775,2019-12-09,4348.30
1394,67,209,109,29,219,NULL,NULL,NULL,581,2021-07-01,106.04
1395,121,255,26,88,305,NULL,NULL,NULL,NULL,2023-01-11,227828.91
1396,937,84,23,580,NULL,80,NULL,NULL,169,2020-06-05,9353.13
1397,463,6,63,218,418,NULL,NULL,NULL,111,2021-03-03,247158.11
1398,NULL,57,95,843,232,NULL,NULL,NULL,NULL,2020-06-01,9032.27
1399,622,268,45,496,390,NULL,602,68,NULL,2022-07-26,2204.06
1400,861,29,125,699,NULL,287,378,NULL,270,2021-09-14,57030.24
1401,870,NULL,116,719,NULL,53,639,NULL,NULL,2021-10-08,9809.96
1402,413,75,65,417,460,NULL,NULL,NULL,384,2021-06-11,109729.61
1403,757,11,59,665,197,NULL,NULL,NULL,761,2018-03-02,9800.89
1404,538,290,20,301,100,NULL,231,50,NULL,2023-04-27,2591.69
1405,873,NULL,68,103,NULL,NULL,279,NULL,116,2018-07-06,41941.89
1406,NULL,280,146,95,486,133,650,NULL,NULL,2018-08-08,7931.29
1407,NULL,NULL,118,392,NULL,136,33,NULL,795,2022-12-25,2067.49
1408,NULL,238,102,283,279,72,NULL,NULL,NULL,2019-02-28,6227.87
1409,691,15,180,897,111,211,9,NULL,778,2022-02-20,7372.65
1410,227,94,147,508,NULL,NULL,500,18,NULL,2020-04-06,3129.79
1411,NULL,107,178,217,NULL,NULL,476,NULL,862,2020-10-01,4891.83
1412,NULL,NULL,73,276,NULL,NULL,118,NULL,NULL,2020-06-01,8961.27
1413,NULL,230,30,115,NULL,375,344,NULL,NULL,2020-06-16,5217.23
1414,179,NULL,9,233,57,NULL,NULL,NULL,678,2019-04-24,117149.27
1415,655,278,138,479,57,NULL,594,NULL,308,2023-07-04,7486.86
1416,NULL,213,197,895,NULL,NULL,276,NULL,NULL,2022-11-06,336.27
1417,426,184,193,257,176,26,404,74,NULL,2023-12-12,240324.41
1418,NULL,147,5,279,269,NULL,599,79,NULL,2022-02-20,9069.73
1419,112,232,107,473,118,329,353,NULL,856,2022-04-10,99826.96
1420,NULL,120,177,5,NULL,NULL,338,NULL,NULL,2018-04-15,7987.19
1421,NULL,172,52,373,NULL,NULL,394,NULL,255,2018-05-18,89829.09
1422,943,209,190,309,136,NULL,NULL,41,NULL,2020-04-27,111143.23
1423,130,231,103,676,197,NULL,39,NULL,NULL,2022-08-22,140089.42
1424,566,141,2,112,NULL,279,NULL,NULL,NULL,2019-08-02,4196.32
1425,479,262,136,596,490,154,696,24,115,2018-09-07,7304.97
1426,NULL,NULL,4,533,NULL,305,253,67,NULL,2022-05-21,225067.59
1427,994,76,103,330,66,84,908,95,NULL,2022-07-19,5704.87
1428,913,90,92,667,NULL,491,255,NULL,552,2019-06-23,3616.83
1429,NULL,153,117,385,NULL,148,822,NULL,NULL,2022-07-17,5358.02
1430,702,81,48,709,161,127,224,24,815,2018-04-15,48123.72
1431,169,249,175,570,313,81,981,NULL,NULL,2021-03-14,2801.37
1432,612,242,111,837,NULL,152,NULL,NULL,948,2018-08-02,6259.89
1433,NULL,236,95,56,120,11,893,NULL,NULL,2023-09-20,2138.19
1434,624,163,127,550,500,NULL,903,19,NULL,2023-11-10,2681.43
1435,13,168,56,678,198,238,90,47,149,2018-11-05,2321.28
1436,871,291,80,445,NULL,NULL,444,NULL,415,2023-12-01,105510.73
1437,NULL,NULL,59,253,326,181,NULL,NULL,233,2020-07-30,7885.67
1438,578,NULL,138,496,74,348,887,3,NULL,2021-10-31,195176.55
1439,NULL,270,95,700,NULL,453,911,NULL,NULL,2021-02-02,1041.45
1440,447,2,18,160,493,230,52,NULL,566,2019-12-19,5316.93
1441,9,88,73,54,53,284,619,89,NULL,2018-01-21,214505.75
1442,745,46,162,622,195,NULL,670,NULL,564,2019-12-30,9055.83
1443,427,NULL,181,445,23,NULL,341,38,NULL,2023-06-17,8926.52
1444,NULL,NULL,194,649,475,392,502,55,635,2019-10-07,879.20
1445,465,173,34,584,103,370,530,NULL,NULL,2020-06-05,65468.00
1446,970,112,5,282,NULL,25,NULL,90,NULL,2020-04-17,6801.01
1447,NULL,75,101,409,293,302,NULL,NULL,366,2021-09-28,9734.12
1448,420,31,188,172,51,NULL,332,54,561,2022-01-01,6007.91
1449,469,45,189,473,40,289,181,NULL,41,2023-06-12,5374.64
1450,115,275,33,214,190,465,23,NULL,NULL,2021-12-01,3592.36
1451,508,164,168,44,NULL,73,518,NULL,NULL,2019-02-10,9827.18
1452,783,242,138,867,56,NULL,17,4,578,2018-03-14,244960.78
1453,511,60,87,131,NULL,NULL,NULL,NULL,NULL,2019-03-22,554.71
1454,524,163,129,173,NULL,239,961,34,517,2019-07-25,6579.85
1455,376,279,106,32,78,124,160,NULL,204,2022-09-15,149889.52
1456,NULL,218,172,121,343,197,NULL,NULL,929,2020-01-22,25535.14
1457,NULL,99,121,123,148,NULL,182,NULL,NULL,2018-03-18,1071.96
1458,165,260,72,729,392,351,639,NULL,793,2019-12-05,219808.66
1459,592,35,182,378,NULL,231,NULL,NULL,29,2019-03-15,12036.20
1460,279,19,149,210,NULL,NULL,368,NULL,NULL,2020-01-02,6555.68
1461,NULL,295,90,434,367,NULL,665,NULL,NULL,2018-03-11,83771.78
1462,750,NULL,55,163,165,NULL,108,NULL,NULL,2020-01-27,6635.44
1463,NULL,90,59,905,478,18,486,NULL,NULL,2021-05-22,3308.05
1464,206,213,55,410,NULL,100,407,9,NULL,2021-10-07,452.29
1465,NULL,181,45,439,157,430,690,14,NULL,2022-12-19,7333.37
1466,585,264,114,264,150,283,836,NULL,NULL,2023-05-13,207701.34
