544,Miasto 544,,14,,72-867,Ulica 1
545,,Miejscowosc 545,20,85,75-038,Ulica 17
546,Miasto 546,,8,,71-469,Ulica 47
547,,Miejscowosc 547,40,98,95-839,Ulica 55
548,Miasto 548,,64,,90-823,Ulica 11
549,,Miejscowosc 549,63,78,59-978,Ulica 80
550,Miasto 550,,49,,19-021,Ulica 60
551,,Miejscowosc 551,87,81,27-873,Ulica 80
552,Miasto 552,,18,,82-303,Ulica 26
553,,Miejscowosc 553,41,73,18-858,Ulica 61
554,Miasto 554,,75,,30-917,Ulica 33
555,,Miejscowosc 555,15,15,43-533,Ulica 79
556,Miasto 556,,34,,36-749,Ulica 82
557,,Miejscowosc 557,54,20,65-119,Ulica 70
558,Miasto 558,,78,,70-671,Ulica 24
559,,Miejscowosc 559,37,37,94-054,Ulica 3
560,Miasto 560,,10,,62-139,Ulica 6
561,,Miejscowosc 561,17,44,18-934,Ulica 14
562,Miasto 562,,53,,80-052,Ulica 37
563,,Miejscowosc 563,1,92,56-137,Ulica 95
564,Miasto 564,,27,,08-548,Ulica 72
565,,Miejscowosc 565,77,34,20-386,
566,Miasto 566,,99,,48-035,Ulica 3
567,,Miejscowosc 567,30,95,20-060,Ulica 6
568,Miasto 568,,41,,04-802,Ulica 22
569,,Miejscowosc 569,91,14,54-030,Ulica 26
570,Miasto 570,,3,,68-006,Ulica 55
571,,Miejscowosc 571,59,13,78-364,Ulica 19
572,Miasto 572,,33,,25-837,Ulica 66
573,,Miejscowosc 573,64,52,35-485,
574,Miasto 574,,5,,31-289,Ulica 65
575,,Miejscowosc 575,78,34,71-831,Ulica 48
576,Miasto 576,,85,,53-063,Ulica 71
577,,Miejscowosc 577,63,97,08-852,
578,Miasto 578,,88,,88-545,Ulica 59
579,,Miejscowosc 579,34,16,67-446,Ulica 61
580,Miasto 580,,35,,85-287,Ulica 78
581,,Miejscowosc 581,44,47,88-576,
582,Miasto 582,,25,,37-195,Ulica 74
583,,Miejscowosc 583,28,95,07-626,Ulica 60
584,Miasto 584,,80,,21-482,Ulica 42
585,,Miejscowosc 585,84,33,83-694,
586,Miasto 586,,88,,49-562,Ulica 21
587,,Miejscowosc 587,3,54,08-015,Ulica 98
588,Miasto 588,,62,,57-938,Ulica 71
589,,Miejscowosc 589,67,23,11-360,
590,Miasto 590,,8,,49-268,Ulica 100
591,,Miejscowosc 591,60,81,75-091,Ulica 41
592,Miasto 592,,38,,11-223,Ulica 40
593,,Miejscowosc 593,71,57,97-586,Ulica 80
594,Miasto 594,,87,,85-639,Ulica 36
595,,Miejscowosc 595,51,80,67-286,Ulica 78
596,Miasto 596,,51,,85-195,Ulica 90
597,,Miejscowosc 597,8,33,07-460,Ulica 44
598,Miasto 598,,34,,24-536,Ulica 4
599,,Miejscowosc 599,45,96,72-571,Ulica 82
600,Miasto 600,,47,,24-253,Ulica 24
601,,Miejscowosc 601,93,73,34-780,
602,Miasto 602,,95,,08-077,Ulica 48
603,,Miejscowosc 603,93,78,97-568,Ulica 41
604,Miasto 604,,16,,31-837,Ulica 82
605,,Miejscowosc 605,79,46,81-520,
606,Miasto 606,,37,,58-840,Ulica 24
607,,Miejscowosc 607,29,67,54-900,Ulica 30
608,Miasto 608,,22,,75-728,Ulica 80
609,,Miejscowosc 609,98,30,47-674,Ulica 44
610,Miasto 610,,24,,48-574,Ulica 12
611,,Miejscowosc 611,20,90,90-607,Ulica 31
612,Miasto 612,,53,,33-998,Ulica 68
613,,Miejscowosc 613,8,24,07-570,Ulica 78
614,Miasto 614,,8,,90-254,Ulica 71
615,,Miejscowosc 615,58,68,73-071,
616,Miasto 616,,79,,69-016,Ulica 11
617,,Miejscowosc 617,60,81,43-057,Ulica 99
618,Miasto 618,,6,,48-488,Ulica 22
619,,Miejscowosc 619,76,36,83-352,Ulica 68
620,Miasto 620,,21,,10-165,Ulica 56
621,,Miejscowosc 621,46,61,38-120,Ulica 31
622,Miasto 622,,87,,63-799,Ulica 7
623,,Miejscowosc 623,90,19,73-035,Ulica 48
624,Miasto 624,,73,,99-158,Ulica 83
625,,Miejscowosc 625,4,43,94-912,Ulica 3
626,Miasto 626,,45,,80-549,Ulica 99
627,,Miejscowosc 627,53,23,72-671,Ulica 15
628,Miasto 628,,10,,17-569,Ulica 8
629,,Miejscowosc 629,25,46,67-025,Ulica 29
630,Miasto 630,,2,,26-568,Ulica 27
631,,Miejscowosc 631,50,35,25-213,Ulica 95
632,Miasto 632,,14,,53-096,Ulica 66
633,,Miejscowosc 633,75,3,08-834,
634,Miasto 634,,98,,22-994,Ulica 50
635,,Miejscowosc 635,64,9,70-901,Ulica 46
636,Miasto 636,,41,,35-450,Ulica 4
637,,Miejscowosc 637,3,39,85-776,
638,Miasto 638,,5,,35-396,Ulica 79
639,,Miejscowosc 639,7,42,85-268,Ulica 35
640,Miasto 640,,53,,84-963,Ulica 15
641,,Miejscowosc 641,88,89,32-835,Ulica 78
642,Miasto 642,,16,,80-912,Ulica 49
643,,Miejscowosc 643,78,24,07-853,Ulica 1
644,Miasto 644,,22,,01-924,Ulica 90
645,,Miejscowosc 645,38,23,98-951,Ulica 97
646,Miasto 646,,53,,42-901,Ulica 40
647,,Miejscowosc 647,94,87,60-983,Ulica 4
648,Miasto 648,,17,,92-537,Ulica 62
649,,Miejscowosc 649,15,63,86-338,
650,Miasto 650,,16,,71-450,Ulica 91
651,,Miejscowosc 651,79,56,44-812,Ulica 84
652,Miasto 652,,1,,61-095,Ulica 22
653,,Miejscowosc 653,77,68,06-949,
654,Miasto 654,,3,,64-297,Ulica 3
655,,Miejscowosc 655,35,52,68-138,Ulica 50
656,Miasto 656,,97,,81-616,Ulica 15
657,,Miejscowosc 657,22,11,40-424,Ulica 7
658,Miasto 658,,81,,63-535,Ulica 50
659,,Miejscowosc 659,49,90,47-212,Ulica 5
660,Miasto 660,,4,,02-704,Ulica 7
661,,Miejscowosc 661,44,14,74-132,Ulica 54
662,Miasto 662,,48,,17-615,Ulica 16
663,,Miejscowosc 663,24,31,31-761,Ulica 28
664,Miasto 664,,96,,38-143,Ulica 32
665,,Miejscowosc 665,9,12,26-989,Ulica 23
666,Miasto 666,,32,,34-275,Ulica 70
667,,Miejscowosc 667,62,74,56-116,Ulica 62
668,Miasto 668,,69,,48-696,Ulica 3
669,,Miejscowosc 669,24,79,02-045,Ulica 1
670,Miasto 670,,90,,66-115,Ulica 37
671,,Miejscowosc 671,65,68,03-997,Ulica 12
672,Miasto 672,,17,,26-510,Ulica 4
673,,Miejscowosc 673,28,21,35-803,Ulica 42
674,Miasto 674,,97,,25-622,Ulica 34
675,,Miejscowosc 675,42,71,54-446,Ulica 23
676,Miasto 676,,98,,41-692,Ulica 34
677,,Miejscowosc 677,15,28,56-585,
678,Miasto 678,,31,,65-541,Ulica 7
679,,Miejscowosc 679,63,78,84-677,Ulica 57
680,Miasto 680,,94,,33-565,Ulica 18
681,,Miejscowosc 681,53,63,90-150,
682,Miasto 682,,91,,25-789,Ulica 24
683,,Miejscowosc 683,84,46,70-218,Ulica 43
684,Miasto 684,,87,,75-328,Ulica 38
685,,Miejscowosc 685,1,91,80-802,
686,Miasto 686,,21,,68-541,Ulica 82
687,,Miejscowosc 687,56,84,59-201,Ulica 23
688,Miasto 688,,6,,03-979,Ulica 16
689,,Miejscowosc 689,9,29,87-052,Ulica 10
690,Miasto 690,,83,,47-618,Ulica 7
691,,Miejscowosc 691,42,3,44-962,Ulica 62
692,Miasto 692,,3,,23-618,Ulica 97
693,,Miejscowosc 693,79,70,26-708,Ulica 28
694,Miasto 694,,76,,34-575,Ulica 72
695,,Miejscowosc 695,3,23,11-806,
696,Miasto 696,,85,,03-824,Ulica 77
697,,Miejscowosc 697,87,7,83-919,
698,Miasto 698,,28,,31-395,Ulica 74
699,,Miejscowosc 699,47,24,82-907,
700,Miasto 700,,98,,87-659,Ulica 88
701,,Miejscowosc 701,84,36,83-373,
702,Miasto 702,,78,,20-537,Ulica 64
703,,Miejscowosc 703,58,48,83-151,Ulica 99
704,Miasto 704,,7,,71-265,Ulica 5
705,,Miejscowosc 705,76,79,90-466,Ulica 13
706,Miasto 706,,62,,69-773,Ulica 76
707,,Miejscowosc 707,58,49,46-807,Ulica 59
708,Miasto 708,,41,,19-699,Ulica 35
709,,Miejscowosc 709,88,59,22-484,
710,Miasto 710,,86,,46-018,Ulica 37
711,,Miejscowosc 711,54,94,67-096,Ulica 22
712,Miasto 712,,53,,41-911,Ulica 18
713,,Miejscowosc 713,83,70,54-664,
714,Miasto 714,,62,,43-256,Ulica 34
715,,Miejscowosc 715,85,60,70-577,
716,Miasto 716,,45,,27-890,Ulica 75
717,,Miejscowosc 717,54,4,53-816,
718,Miasto 718,,66,,51-244,Ulica 72
719,,Miejscowosc 719,45,35,85-783,Ulica 90
720,Miasto 720,,23,,36-790,Ulica 1
721,,Miejscowosc 721,43,50,94-333,Ulica 63
722,Miasto 722,,54,,35-938,Ulica 99
723,,Miejscowosc 723,9,71,58-603,Ulica 19
724,Miasto 724,,16,,72-031,Ulica 56
725,,Miejscowosc 725,70,32,40-824,Ulica 37
726,Miasto 726,,69,,39-452,Ulica 67
727,,Miejscowosc 727,40,1,44-304,Ulica 5
728,Miasto 728,,49,,47-354,Ulica 19
729,,Miejscowosc 729,6,28,11-404,Ulica 64
730,Miasto 730,,30,,51-075,Ulica 9
731,,Miejscowosc 731,73,79,39-644,Ulica 62
732,Miasto 732,,29,,10-158,Ulica 70
733,,Miejscowosc 733,95,22,66-024,
734,Miasto 734,,40,,55-113,Ulica 52
735,,Miejscowosc 735,90,84,81-588,Ulica 26
736,Miasto 736,,13,,60-971,Ulica 12
737,,Miejscowosc 737,18,48,03-339,Ulica 74
738,Miasto 738,,93,,63-373,Ulica 100
739,,Miejscowosc 739,35,54,87-983,Ulica 42
740,Miasto 740,,73,,60-755,Ulica 71
741,,Miejscowosc 741,57,2,26-519,
742,Miasto 742,,97,,57-028,Ulica 18
743,,Miejscowosc 743,100,98,63-654,Ulica 32
744,Miasto 744,,84,,33-062,Ulica 23
745,,Miejscowosc 745,21,62,39-084,
746,Miasto 746,,14,,77-344,Ulica 38
747,,Miejscowosc 747,58,94,57-619,Ulica 1
748,Miasto 748,,12,,99-276,Ulica 97
749,,Miejscowosc 749,58,40,46-369,
750,Miasto 750,,21,,94-629,Ulica 32
751,,Miejscowosc 751,60,85,17-268,Ulica 11
752,Miasto 752,,2,,02-009,Ulica 75
753,,Miejscowosc 753,12,69,38-128,Ulica 83
754,Miasto 754,,52,,61-964,Ulica 67
755,,Miejscowosc 755,91,38,60-684,
756,Miasto 756,,47,,30-708,Ulica 40
757,,Miejscowosc 757,2,94,94-618,
758,Miasto 758,,23,,46-151,Ulica 22
759,,Miejscowosc 759,68,31,07-428,Ulica 40
760,Miasto 760,,19,,22-339,Ulica 38
761,,Miejscowosc 761,28,52,28-146,Ulica 83
762,Miasto 762,,69,,65-054,Ulica 78
763,,Miejscowosc 763,17,84,36-515,Ulica 25
764,Miasto 764,,27,,66-566,Ulica 61
765,,Miejscowosc 765,23,5,11-106,Ulica 48
766,Miasto 766,,43,,69-743,Ulica 37
767,,Miejscowosc 767,70,43,10-872,Ulica 46
768,Miasto 768,,31,,67-666,Ulica 54
769,,Miejscowosc 769,55,68,99-476,
770,Miasto 770,,99,,27-221,Ulica 45
771,,Miejscowosc 771,99,49,65-191,
772,Miasto 772,,76,,11-213,Ulica 6
773,,Miejscowosc 773,76,32,48-371,
774,Miasto 774,,58,,19-017,Ulica 13
775,,Miejscowosc 775,80,40,04-233,Ulica 21
776,Miasto 776,,73,,22-517,Ulica 46
777,,Miejscowosc 777,26,60,29-073,
778,Miasto 778,,56,,32-941,Ulica 30
779,,Miejscowosc 779,31,59,30-711,Ulica 70
780,Miasto 780,,11,,30-727,Ulica 51
781,,Miejscowosc 781,68,95,58-125,
782,Miasto 782,,77,,98-888,Ulica 11
783,,Miejscowosc 783,85,95,63-824,Ulica 82
784,Miasto 784,,81,,63-357,Ulica 44
785,,Miejscowosc 785,77,91,38-345,Ulica 36
786,Miasto 786,,61,,11-349,Ulica 69
787,,Miejscowosc 787,9,47,66-407,Ulica 15
788,Miasto 788,,94,,06-936,Ulica 4
789,,Miejscowosc 789,76,33,02-025,Ulica 56
790,Miasto 790,,36,,30-182,Ulica 49
791,,Miejscowosc 791,26,23,13-348,Ulica 18
792,Miasto 792,,56,,84-438,Ulica 25
793,,Miejscowosc 793,29,89,01-447,Ulica 49
794,Miasto 794,,40,,02-638,Ulica 96
795,,Miejscowosc 795,66,77,51-917,Ulica 23
796,Miasto 796,,68,,51-589,Ulica 27
797,,Miejscowosc 797,55,79,76-930,Ulica 88
798,Miasto 798,,13,,28-476,Ulica 79
799,,Miejscowosc 799,17,52,87-453,Ulica 3
800,Miasto 800,,90,,08-945,Ulica 51
801,,Miejscowosc 801,99,49,13-311,Ulica 10
802,Miasto 802,,88,,53-003,Ulica 75
803,,Miejscowosc 803,66,21,46-721,Ulica 27
804,Miasto 804,,47,,17-250,Ulica 89
805,,Miejscowosc 805,14,66,24-182,Ulica 16
806,Miasto 806,,1,,73-607,Ulica 56
807,,Miejscowosc 807,44,5,12-124,Ulica 6
808,Miasto 808,,59,,15-390,Ulica 51
809,,Miejscowosc 809,6,81,72-844,
810,Miasto 810,,42,,09-617,Ulica 30
811,,Miejscowosc 811,37,44,81-081,Ulica 47
812,Miasto 812,,20,,12-031,Ulica 15
813,,Miejscowosc 813,53,52,92-263,
814,Miasto 814,,69,,45-239,Ulica 93
815,,Miejscowosc 815,97,79,89-763,Ulica 96
816,Miasto 816,,31,,87-520,Ulica 13
817,,Miejscowosc 817,69,71,49-950,Ulica 8
818,Miasto 818,,87,,49-537,Ulica 16
819,,Miejscowosc 819,16,61,53-931,Ulica 67
820,Miasto 820,,69,,18-228,Ulica 53
821,,Miejscowosc 821,91,12,94-081,
822,Miasto 822,,3,,97-777,Ulica 70
823,,Miejscowosc 823,1,82,17-482,Ulica 64
824,Miasto 824,,56,,83-445,Ulica 83
825,,Miejscowosc 825,56,66,65-758,Ulica 1
826,Miasto 826,,57,,25-373,Ulica 26
827,,Miejscowosc 827,56,48,30-101,Ulica 67
828,Miasto 828,,86,,15-255,Ulica 34
829,,Miejscowosc 829,11,17,79-755,Ulica 67
830,Miasto 830,,39,,39-239,Ulica 5
831,,Miejscowosc 831,82,85,98-416,Ulica 30
832,Miasto 832,,82,,35-009,Ulica 17
833,,Miejscowosc 833,96,19,78-249,Ulica 43
834,Miasto 834,,77,,50-050,Ulica 10
835,,Miejscowosc 835,78,35,42-366,
836,Miasto 836,,22,,79-421,Ulica 49
837,,Miejscowosc 837,32,11,40-940,Ulica 96
838,Miasto 838,,75,,75-273,Ulica 30
839,,Miejscowosc 839,24,89,64-393,Ulica 96
840,Miasto 840,,30,,82-655,Ulica 54
841,,Miejscowosc 841,3,92,17-395,
842,Miasto 842,,93,,53-709,Ulica 70
843,,Miejscowosc 843,27,49,72-930,Ulica 44
844,Miasto 844,,83,,74-458,Ulica 17
845,,Miejscowosc 845,80,5,35-377,
846,Miasto 846,,52,,79-715,Ulica 68
847,,Miejscowosc 847,5,49,32-250,Ulica 21
848,Miasto 848,,24,,71-676,Ulica 96
849,,Miejscowosc 849,65,33,70-368,
850,Miasto 850,,99,,38-642,Ulica 79
851,,Miejscowosc 851,80,32,12-642,Ulica 37
852,Miasto 852,,93,,22-198,Ulica 53
853,,Miejscowosc 853,57,45,56-615,Ulica 71
854,Miasto 854,,23,,98-528,Ulica 67
855,,Miejscowosc 855,83,27,29-600,Ulica 38
856,Miasto 856,,26,,98-974,Ulica 89
857,,Miejscowosc 857,53,53,69-214,Ulica 61
858,Miasto 858,,38,,64-997,Ulica 16
859,,Miejscowosc 859,92,11,28-675,Ulica 87
860,Miasto 860,,37,,34-590,Ulica 18
861,,Miejscowosc 861,58,94,45-070,Ulica 77
862,Miasto 862,,11,,36-425,Ulica 10
863,,Miejscowosc 863,36,73,65-876,Ulica 86
864,Miasto 864,,86,,64-849,Ulica 7
865,,Miejscowosc 865,63,96,44-059,
866,Miasto 866,,100,,34-386,Ulica 24
867,,Miejscowosc 867,58,24,23-592,Ulica 46
868,Miasto 868,,52,,02-984,Ulica 61
869,,Miejscowosc 869,8,47,51-817,Ulica 38
870,Miasto 870,,74,,91-232,Ulica 33
871,,Miejscowosc 871,89,21,63-694,Ulica 43
872,Miasto 872,,19,,44-069,Ulica 85
873,,Miejscowosc 873,8,49,52-501,
874,Miasto 874,,27,,66-330,Ulica 77
875,,Miejscowosc 875,60,49,29-727,Ulica 85
876,Miasto 876,,49,,54-689,Ulica 2
877,,Miejscowosc 877,42,50,52-958,
878,Miasto 878,,53,,29-563,Ulica 20
879,,Miejscowosc 879,77,67,16-894,Ulica 91
880,Miasto 880,,71,,40-339,Ulica 27
881,,Miejscowosc 881,82,1,15-158,
882,Miasto 882,,25,,43-377,Ulica 86
883,,Miejscowosc 883,35,43,62-469,Ulica 54
884,Miasto 884,,44,,21-592,Ulica 27
885,,Miejscowosc 885,8,92,82-688,Ulica 76
886,Miasto 886,,97,,54-969,Ulica 19
887,,Miejscowosc 887,48,52,18-390,Ulica 100
888,Miasto 888,,5,,43-529,Ulica 62
889,,Miejscowosc 889,37,30,80-213,Ulica 58
890,Miasto 890,,8,,03-391,Ulica 70
891,,Miejscowosc 891,73,96,19-948,Ulica 94
892,Miasto 892,,10,,07-627,Ulica 44
893,,Miejscowosc 893,8,10,04-254,
894,Miasto 894,,63,,76-600,Ulica 56
895,,Miejscowosc 895,78,4,29-828,Ulica 7
896,Miasto 896,,63,,99-076,Ulica 63
897,,Miejscowosc 897,71,33,93-722,Ulica 79
898,Miasto 898,,30,,40-308,Ulica 58
899,,Miejscowosc 899,59,3,65-825,Ulica 45
900,Miasto 900,,43,,62-852,Ulica 26
901,,Miejscowosc 901,90,28,77-500,
902,Miasto 902,,29,,30-609,Ulica 29
903,,Miejscowosc 903,70,53,06-760,Ulica 23
904,Miasto 904,,61,,24-365,Ulica 88
905,,Miejscowosc 905,100,7,67-897,
906,Miasto 906,,99,,28-333,Ulica 61
907,,Miejscowosc 907,88,30,92-148,Ulica 89
908,Miasto 908,,69,,33-521,Ulica 3
909,,Miejscowosc 909,93,19,53-351,
910,Miasto 910,,19,,55-365,Ulica 86
911,,Miejscowosc 911,38,71,84-669,Ulica 79
912,Miasto 912,,27,,03-430,Ulica 26
913,,Miejscowosc 913,18,63,63-833,Ulica 75
914,Miasto 914,,64,,46-321,Ulica 83
915,,Miejscowosc 915,2,46,13-400,Ulica 50
916,Miasto 916,,71,,66-737,Ulica 30
917,,Miejscowosc 917,53,38,85-087,
918,Miasto 918,,35,,64-242,Ulica 46
919,,Miejscowosc 919,76,5,99-258,Ulica 2
920,Miasto 920,,70,,93-276,Ulica 96
921,,Miejscowosc 921,89,56,22-502,Ulica 54
922,Miasto 922,,92,,80-641,Ulica 28
923,,Miejscowosc 923,36,96,67-798,Ulica 49
924,Miasto 924,,77,,68-495,Ulica 54
925,,Miejscowosc 925,96,22,29-878,
926,Miasto 926,,15,,77-560,Ulica 56
927,,Miejscowosc 927,93,93,99-338,Ulica 39
928,Miasto 928,,79,,84-037,Ulica 88
929,,Miejscowosc 929,98,79,30-377,Ulica 72
930,Miasto 930,,84,,15-545,Ulica 34
931,,Miejscowosc 931,59,69,05-007,Ulica 3
932,Miasto 932,,21,,32-776,Ulica 57
933,,Miejscowosc 933,87,55,74-327,Ulica 80
934,Miasto 934,,55,,68-699,Ulica 92
935,,Miejscowosc 935,90,33,31-626,Ulica 24
936,Miasto 936,,19,,08-966,Ulica 39
937,,Miejscowosc 937,18,99,08-812,Ulica 38
938,Miasto 938,,8,,12-736,Ulica 36
939,,Miejscowosc 939,85,70,89-820,Ulica 58
940,Miasto 940,,38,,22-027,Ulica 7
941,,Miejscowosc 941,28,9,34-875,
942,Miasto 942,,19,,67-304,Ulica 72
943,,Miejscowosc 943,60,38,56-227,Ulica 89
944,Miasto 944,,65,,01-620,Ulica 91
945,,Miejscowosc 945,67,20,71-263,Ulica 37
946,Miasto 946,,5,,16-069,Ulica 76
947,,Miejscowosc 947,38,29,45-212,Ulica 91
948,Miasto 948,,78,,62-707,Ulica 94
949,,Miejscowosc 949,77,18,25-869,Ulica 85
950,Miasto 950,,5,,96-133,Ulica 66
951,,Miejscowosc 951,98,19,42-469,Ulica 10
952,Miasto 952,,39,,82-466,Ulica 41
953,,Miejscowosc 953,70,88,65-605,
954,Miasto 954,,99,,91-652,Ulica 78
955,,Miejscowosc 955,62,39,61-597,Ulica 79
956,Miasto 956,,18,,74-626,Ulica 86
957,,Miejscowosc 957,37,71,43-303,
958,Miasto 958,,57,,92-351,Ulica 11
959,,Miejscowosc 959,5,62,79-436,Ulica 78
960,Miasto 960,,35,,73-028,Ulica 25
961,,Miejscowosc 961,46,95,68-335,Ulica 38
962,Miasto 962,,67,,25-342,Ulica 36
963,,Miejscowosc 963,80,99,21-680,Ulica 75
964,Miasto 964,,31,,40-215,Ulica 20
965,,Miejscowosc 965,9,4,45-741,Ulica 57
966,Miasto 966,,21,,75-458,Ulica 93
967,,Miejscowosc 967,87,36,59-764,Ulica 72
968,Miasto 968,,80,,24-451,Ulica 11
969,,Miejscowosc 969,55,45,70-968,Ulica 40
970,Miasto 970,,39,,75-477,Ulica 1
971,,Miejscowosc 971,26,32,14-347,Ulica 99
972,Miasto 972,,17,,82-247,Ulica 80
973,,Miejscowosc 973,18,24,82-112,Ulica 20
974,Miasto 974,,10,,62-308,Ulica 65
975,,Miejscowosc 975,62,43,25-087,Ulica 18
976,Miasto 976,,74,,30-690,Ulica 64
977,,Miejscowosc 977,15,44,21-759,Ulica 81
978,Miasto 978,,92,,02-249,Ulica 50
979,,Miejscowosc 979,38,30,59-699,Ulica 12
980,Miasto 980,,26,,40-787,Ulica 94
981,,Miejscowosc 981,46,81,87-885,Ulica 45
982,Miasto 982,,38,,28-671,Ulica 19
983,,Miejscowosc 983,65,40,70-514,Ulica 65
984,Miasto 984,,33,,96-273,Ulica 20
985,,Miejscowosc 985,97,22,09-866,
986,Miasto 986,,77,,59-184,Ulica 65
987,,Miejscowosc 987,25,86,85-363,Ulica 82
988,Miasto 988,,91,,21-003,Ulica 87
989,,Miejscowosc 989,29,5,45-604,
990,Miasto 990,,45,,93-921,Ulica 15
991,,Miejscowosc 991,100,99,50-935,Ulica 68
992,Miasto 992,,4,,92-267,Ulica 43
993,,Miejscowosc 993,97,100,31-229,
994,Miasto 994,,82,,08-034,Ulica 54
995,,Miejscowosc 995,45,16,91-831,Ulica 49
996,Miasto 996,,29,,12-761,Ulica 34
997,,Miejscowosc 997,81,60,80-241,
998,Miasto 998,,39,,88-479,Ulica 34
999,,Miejscowosc 999,43,50,73-661,Ulica 59
1000,Miasto 1000,,70,,31-637,Ulica 15
