482,Czesc 482,4M8TI3XVWEF7J0U,172.13
483,Czesc 483,U9G03AZ4WC463S8,971.85
484,Czesc 484,1GAIHPITXD1NP3W,1830.87
485,Czesc 485,ESH1P0V892X3Y0Q,2000.00
486,Czesc 486,ERK29TRAWWJFNM1,871.49
487,Czesc 487,JTPDXX344ZCS19R,2691.65
488,Czesc 488,5JXJU8WEMYZNDIB,973.44
489,Czesc 489,TZD2IKSIVGBUZUY,608.98
490,Czesc 490,XHXBAU6HR3D4QQ8,2281.97
491,Czesc 491,CFWAYU1K4XSBT4R,1380.03
492,Czesc 492,LXL9ZIW0JHZ87J8,1407.73
493,Czesc 493,W02WFRU989VS42F,1298.43
494,Czesc 494,A6SG79NP22NH8L2,127.26
495,Czesc 495,SRWRN9O93KQEL5X,1823.34
496,Czesc 496,SHAUSM9DJILL5RY,2482.52
497,Czesc 497,IOG9GJHSX738B8L,879.54
498,Czesc 498,Z9W2FAOTR23A12S,280.99
499,Czesc 499,SUX1I7WAEEQ5P8J,1557.57
500,Czesc 500,2ZHGFOC7EHR3A15,2096.29
